#{"t_start": 1780269997.1144207, "env_id": "None"}
r,l,t
-34.490176,500,9.486131
-33.698519,500,111.439523
59.741903,500,207.200816
424.899321,500,301.403472
120.973092,500,440.466198
40.535214,500,534.342553
-141.553139,500,630.863135
17.114622,500,718.662648
-131.771244,500,839.222712
-64.880527,500,934.991215
196.875702,500,1019.916992
-148.519401,500,1102.85994
482.42307,500,1219.644334
-90.538586,500,1295.649309
56.791956,500,1367.475798
489.763672,500,1432.457937
331.026202,500,1541.229157
104.860387,500,1613.278954
97.394481,500,1683.771803
206.800629,500,1746.80027
-143.369833,500,1851.175769
-169.488441,500,1916.580955
-173.891625,500,1982.000213
-103.838339,500,2050.193598
-164.342275,500,2154.609598
-137.110407,500,2221.460804
-125.483953,500,2290.418385
-170.767168,500,2361.974926
663.711758,500,2467.171279
283.54244,500,2546.297517
-80.700851,500,2627.350206
-70.031016,500,2700.667004
-52.446708,500,2818.352033
-134.886336,500,2892.475818
430.141163,500,2980.555617
-107.143761,500,3072.539667
131.849406,500,3192.694248
45.802222,500,3283.938903
94.550134,500,3382.515076
403.440081,500,3465.7098
232.158483,500,3589.306242
-170.047026,500,3692.245328
-172.247623,500,3697.113698
-100.317073,500,3788.707085
70.013936,500,3910.658967
270.832599,500,3998.459839
-11.379742,500,4080.0832
261.086922,500,4161.201289
-135.734161,500,4274.010582
-49.795089,500,4364.938005
-1.938737,500,4456.22753
-173.022565,500,4537.425995
-95.144153,500,4651.662558
-86.961171,500,4725.368671
623.877827,500,4809.698409
228.215947,500,4885.747666
215.370739,500,4996.103772
386.868876,500,5070.063107
-159.512324,500,5148.732837
-167.528216,500,5219.672844
-172.317283,500,5322.06935
403.366843,500,5390.75387
-172.681801,500,5463.193128
-173.972988,500,5533.090252
3.477389,500,5645.193986
-165.80764,500,5712.59191
284.175001,500,5780.882121
-169.114019,500,5851.632887
242.627228,500,5961.28094
-172.146552,500,6032.653753
203.492148,500,6109.303162
-39.733073,500,6185.561572
661.009765,500,6307.379509
104.245156,500,6379.347207
232.740704,500,6463.041355
209.705605,500,6546.750149
308.190616,500,6678.907301
-24.18948,500,6767.973627
-147.683441,500,6857.474195
97.350992,500,6958.550898
-99.448894,500,7121.740663
-31.903868,500,7222.842326
359.001802,500,7322.837393
-173.673416,500,7427.432056
22.966604,500,7587.619448
424.586971,500,7594.857127
-169.692158,500,7702.791469
-159.277585,500,7804.628844
-161.190982,500,7966.830948
274.97511,500,8067.457047
-142.002146,500,8158.735976
351.714139,500,8264.937135
-159.083414,500,8423.889005
-160.227324,500,8518.969606
733.932068,500,8623.670681
-69.633631,500,8718.340457
-160.023621,500,8874.603416
-73.916415,500,8961.13946
-117.232257,500,9045.744822
56.025832,500,9124.947119
-146.851947,500,9252.92318
102.411795,500,9328.632573
-9.147762,500,9401.367606
235.899493,500,9484.015195
-22.041518,500,9608.192037
550.959369,500,9679.34146
429.467445,500,9750.243866
108.385152,500,9822.388423
227.821217,500,9936.753086
619.633155,500,10011.80375
-155.445223,500,10093.074213
649.450177,500,10172.850288
-166.435642,500,10295.627584
-159.307986,500,10366.373524
238.776617,500,10442.200403
589.976175,500,10528.416615
-168.934861,500,10664.265665
-170.208459,500,10759.377011
-115.595585,500,10848.991135
-173.748106,500,10949.409707
-67.471948,500,11089.230123
-163.941983,500,11180.92212
568.855259,500,11275.334557
-173.697322,500,11375.096107
-56.608611,500,11518.346817
145.092039,500,11616.104934
321.026967,500,11716.998757
25.62288,500,11723.817744
-169.504007,500,11882.749581
-173.662868,500,11986.892613
-169.94971,500,12085.3606
-156.48317,500,12198.850821
-165.772123,500,12366.308197
510.150939,500,12469.467485
-171.342631,500,12567.8753
600.998064,500,12659.652358
30.89764,500,12815.141213
42.712325,500,12924.581025
263.105645,500,13027.744758
-146.171874,500,13117.163149
-108.604408,500,13284.082447
86.782828,500,13375.67372
139.548868,500,13465.356872
153.107791,500,13549.18127
100.399868,500,13687.643868
519.973663,500,13770.073462
-19.688381,500,13850.610287
494.032324,500,13928.91907
551.259724,500,14065.528851
-31.605725,500,14141.11015
-141.300202,500,14215.298658
819.914208,500,14291.473299
-165.29291,500,14432.052187
-171.156532,500,14510.373222
-167.556852,500,14591.094329
-133.132231,500,14675.205804
-165.433368,500,14821.594177
-171.099063,500,14904.941075
561.278354,500,14989.819622
-82.135503,500,15079.522558
358.517146,500,15229.223336
-169.416031,500,15315.412648
175.857429,500,15409.077585
356.915364,500,15496.104772
289.081989,500,15662.222541
336.364599,500,15769.121249
-33.236072,500,15878.654168
875.901438,500,15969.569657
-114.583537,500,16111.771894
741.106035,500,16218.421854
-42.108199,500,16227.253059
842.217508,500,16329.060081
691.452726,500,16490.800845
34.458533,500,16596.266598
-70.306244,500,16698.549583
-102.520637,500,16798.030474
-165.057376,500,16954.890627
41.581786,500,17052.550215
-149.061765,500,17157.180825
