#{"t_start": 1780295859.5431232, "env_id": "None"}
r,l,t
300.304968,500,39.121057
96.264133,500,76.953326
412.244264,500,115.381871
138.038026,500,152.786852
323.51197,500,239.941638
417.800662,500,276.562031
-145.903517,500,313.918992
691.449864,500,352.197757
352.8627,500,429.860032
597.349363,500,466.678028
167.282821,500,504.753729
2.498807,500,543.202535
124.723164,500,626.811518
118.234276,500,664.188645
871.277713,500,701.609922
6.555964,500,738.351998
327.10675,500,815.828761
481.489956,500,852.555253
-56.093374,500,889.392141
262.60722,500,928.062228
831.084589,500,1010.959548
751.552078,500,1048.929457
-140.579144,500,1086.807346
868.758264,500,1123.672032
203.097839,500,1201.584676
865.414915,500,1238.107944
-164.075015,500,1274.884317
328.781642,500,1312.164669
496.056511,500,1395.460811
786.628407,500,1432.514648
849.433228,500,1471.705765
-173.45699,500,1508.106811
457.583719,500,1587.726124
-172.542268,500,1625.622662
-168.322473,500,1663.400643
-168.358624,500,1699.5794
415.37972,500,1782.406824
-173.49713,500,1820.216008
255.582125,500,1857.750554
-171.821279,500,1893.576077
843.85064,500,1971.191223
329.375747,500,2003.934579
-172.62943,500,2039.605988
443.035818,500,2071.665828
591.132153,500,2142.452518
427.507466,500,2174.403665
881.606524,500,2205.873124
293.97536,500,2236.258684
302.584529,500,2306.688692
883.037176,500,2337.599804
567.118333,500,2367.732791
708.494451,500,2398.296132
845.747386,500,2478.081066
717.539376,500,2515.327582
252.412243,500,2551.345946
-161.592961,500,2587.388858
674.398705,500,2673.807463
838.383162,500,2711.57484
811.314329,500,2748.35385
620.585709,500,2783.315332
12.183018,500,2864.395751
270.040265,500,2900.54269
-140.506371,500,2936.629415
300.397008,500,2974.402933
208.793031,500,3061.939317
798.144191,500,3098.604408
375.216542,500,3134.748035
555.48748,500,3172.504167
210.247238,500,3256.81512
698.917859,500,3291.547961
703.28523,500,3327.844843
855.726028,500,3366.248046
278.305293,500,3453.748988
885.608922,500,3489.016605
361.083824,500,3525.424929
704.412662,500,3562.731486
756.690406,500,3644.735696
387.361029,500,3678.534474
428.533423,500,3716.234008
122.450401,500,3753.263184
811.397974,500,3837.68694
857.57729,500,3873.714085
241.42662,500,3911.025313
12.05731,500,3949.524191
281.683464,500,4033.983791
-161.855187,500,4069.538071
803.701638,500,4106.90186
-172.448953,500,4142.522768
668.491249,500,4225.186904
345.131082,500,4261.34225
830.299028,500,4298.573869
-172.953953,500,4336.570939
616.095345,500,4420.615839
-136.870559,500,4456.887041
-172.630596,500,4494.155225
863.674733,500,4531.231817
208.807566,500,4611.048688
310.749519,500,4647.059773
224.863951,500,4684.496887
789.772042,500,4722.100845
502.978007,500,4804.520221
-148.892698,500,4841.500777
-137.388159,500,4878.993149
162.038554,500,4916.77101
264.876264,500,4997.474017
252.056987,500,5031.60067
-159.205844,500,5065.995749
748.632954,500,5101.285198
882.670272,500,5169.620155
812.397322,500,5202.60762
683.176368,500,5235.592515
539.665781,500,5268.294369
-156.187603,500,5335.660449
253.901147,500,5367.71168
-173.635737,500,5399.02678
527.526003,500,5431.027052
348.739741,500,5500.532755
464.271544,500,5537.094229
673.270506,500,5573.182579
-159.954975,500,5611.854007
207.755664,500,5693.332495
-134.803072,500,5731.160505
786.031997,500,5765.865051
447.478142,500,5800.958275
281.746988,500,5882.034658
-135.369403,500,5919.472923
-160.874585,500,5956.911942
605.489244,500,5994.682552
852.84539,500,6075.557383
-143.144331,500,6113.355506
665.20234,500,6148.825936
155.678149,500,6183.904245
383.275447,500,6264.573034
-170.484654,500,6302.032903
109.484276,500,6339.222975
80.315975,500,6377.048246
860.008449,500,6459.266594
78.060736,500,6496.417753
153.252504,500,6534.48729
349.189695,500,6568.527817
833.044427,500,6649.673047
877.904854,500,6688.158511
232.930671,500,6726.608757
586.576197,500,6763.115817
269.374505,500,6840.235239
-109.540457,500,6875.33432
767.789134,500,6909.677016
435.674456,500,6944.529491
388.563827,500,7015.087467
-119.941183,500,7049.564772
187.889905,500,7084.359817
297.440945,500,7119.027234
506.877395,500,7194.014478
129.700963,500,7229.151517
859.964173,500,7264.01908
274.455217,500,7298.95145
479.871863,500,7372.879041
-143.225643,500,7405.423324
-17.814696,500,7440.090498
488.204017,500,7475.405681
782.04197,500,7549.913931
423.704528,500,7585.886741
-71.759171,500,7620.805556
-71.876177,500,7655.944018
401.318216,500,7733.659182
876.991214,500,7768.154329
388.136718,500,7802.719826
17.579959,500,7836.583057
731.57192,500,7909.699144
174.360105,500,7945.351605
668.94171,500,7980.677415
383.041465,500,8015.448907
427.218125,500,8086.864503
-98.318174,500,8119.495306
435.599853,500,8149.862266
282.373345,500,8179.871761
274.818172,500,8241.427437
116.392744,500,8271.494738
431.964545,500,8300.98846
330.455847,500,8331.553224
783.574776,500,8394.942488
681.833236,500,8425.089948
-151.044911,500,8454.951579
57.689595,500,8484.731079
44.731216,500,8560.80532
144.931377,500,8596.184258
-36.039232,500,8630.463469
-172.487233,500,8662.937755
191.211743,500,8739.171323
456.505213,500,8774.354059
-131.971589,500,8808.931425
107.376093,500,8843.434472
761.463281,500,8920.281275
139.891507,500,8954.919557
731.735316,500,8989.416402
260.890259,500,9024.301601
266.747576,500,9098.662121
-137.10876,500,9132.952764
-165.743443,500,9168.761619
588.72418,500,9204.713444
118.656878,500,9280.814302
-58.472868,500,9315.715605
512.043732,500,9351.251142
818.705082,500,9386.472671
794.228731,500,9462.120589
56.56354,500,9495.665802
436.549491,500,9530.409189
678.065744,500,9565.495514
84.108593,500,9642.942807
450.773329,500,9677.216094
157.364298,500,9712.106471
294.112772,500,9746.628222
187.761129,500,9823.828455
346.514175,500,9856.279437
-88.713318,500,9890.091473
-101.192225,500,9924.405474
442.761907,500,10003.488164
803.838153,500,10039.054115
468.80202,500,10073.92557
-172.338094,500,10108.700788
436.317859,500,10185.906305
630.577491,500,10218.486517
667.784042,500,10251.816892
253.599624,500,10286.786072
502.816538,500,10362.694622
425.638695,500,10397.891453
610.290292,500,10433.244506
-16.143769,500,10468.207177
468.821536,500,10546.210567
317.852494,500,10579.003457
93.550422,500,10612.219068
217.335247,500,10647.930915
880.347541,500,10723.093947
649.332927,500,10757.834131
723.623885,500,10792.854654
224.859584,500,10827.62295
301.586252,500,10902.114052
333.162943,500,10937.437831
-64.863334,500,10970.125564
837.217258,500,11003.773451
870.833348,500,11069.786463
635.189566,500,11101.002597
-173.421142,500,11130.45394
-171.398831,500,11160.409912
671.364642,500,11222.14068
435.313111,500,11252.425501
-159.175809,500,11282.184314
644.776395,500,11311.730751
722.895184,500,11372.508537
865.493405,500,11401.942336
478.942527,500,11431.750748
732.682694,500,11465.223103
252.958533,500,11541.997074
873.694512,500,11576.783076
818.993373,500,11612.372964
163.641488,500,11647.208429
861.560694,500,11723.543191
513.56597,500,11759.35398
215.396854,500,11793.188639
860.418127,500,11826.285106
828.918651,500,11903.922472
236.797114,500,11939.245873
-137.065232,500,11974.931421
657.684714,500,12010.432594
270.623583,500,12087.116893
509.206525,500,12122.026437
820.339669,500,12154.746622
641.071514,500,12188.454679
585.449075,500,12266.101419
383.958987,500,12301.577169
190.428367,500,12336.425188
856.852093,500,12371.951886
228.211244,500,12448.046974
311.095684,500,12482.856094
873.930029,500,12517.13479
271.356438,500,12552.763387
852.555248,500,12628.446137
352.078532,500,12662.461277
-167.303857,500,12696.631003
259.493205,500,12730.572056
863.883364,500,12800.112911
154.458573,500,12834.546009
283.113246,500,12867.236173
811.233752,500,12901.368123
259.268282,500,12970.057682
437.482878,500,13004.014321
170.11528,500,13036.522171
367.850275,500,13069.282808
491.647182,500,13137.632043
468.074337,500,13171.060234
322.581352,500,13205.478215
407.79159,500,13238.743191
358.120407,500,13308.26088
161.884752,500,13341.719621
290.442605,500,13375.59765
427.807688,500,13410.059705
-168.812658,500,13477.261725
14.091127,500,13510.363947
268.512128,500,13544.115996
-135.613006,500,13577.390655
307.196879,500,13646.992728
394.464909,500,13680.385207
390.52313,500,13714.251972
360.052607,500,13748.11344
733.635895,500,13816.26819
846.960448,500,13848.346834
408.144093,500,13881.266523
466.474112,500,13915.544702
483.5709,500,13979.213561
129.42779,500,14009.552185
-93.112477,500,14039.171491
-0.444544,500,14068.406459
624.365973,500,14126.432876
522.282791,500,14155.006731
440.644534,500,14183.706853
