#{"t_start": 1780295860.2731829, "env_id": "None"}
r,l,t
262.053076,500,38.39075
-108.486541,500,76.221977
-157.677038,500,114.654323
-148.397735,500,152.057098
-159.401879,500,239.212919
-1.431889,500,275.83178
491.977083,500,313.189917
285.499831,500,351.468215
87.927937,500,429.12828
139.320014,500,465.949979
180.991241,500,504.025538
288.544043,500,542.472665
83.952367,500,626.082574
187.223342,500,663.459677
555.556683,500,700.880702
695.083179,500,737.622
-141.461277,500,815.09881
126.33589,500,851.825357
403.443432,500,888.662506
209.432407,500,927.331099
715.616838,500,1010.228907
843.06142,500,1048.198588
-25.117103,500,1086.077699
-4.926751,500,1122.941572
88.929703,500,1200.855036
380.538087,500,1237.376898
117.387522,500,1274.153443
-173.26293,500,1311.435888
862.432344,500,1394.730525
-174.137829,500,1431.785053
720.107067,500,1470.976201
227.227612,500,1507.37729
875.920468,500,1586.996219
-173.091376,500,1624.893996
234.879832,500,1662.670945
872.859905,500,1698.849788
282.665353,500,1781.676147
-172.187837,500,1819.485207
867.56607,500,1857.023077
578.653044,500,1892.846593
335.58757,500,1970.461476
635.549621,500,2003.207097
441.130926,500,2038.877281
-171.261316,500,2070.93625
552.637976,500,2141.724346
590.103623,500,2173.67434
-172.716043,500,2205.144113
-108.928346,500,2235.528694
633.50439,500,2305.958944
675.477106,500,2336.870352
-22.006587,500,2367.002783
-68.635075,500,2397.567472
121.999606,500,2477.350864
379.721968,500,2514.597168
819.227216,500,2550.616041
349.940215,500,2586.659296
397.828062,500,2673.080116
-155.721743,500,2710.844958
-119.147652,500,2747.623395
773.621638,500,2782.587583
572.190933,500,2863.665682
51.647318,500,2899.811959
298.606931,500,2935.899494
188.013247,500,2973.672795
251.920819,500,3061.210699
-142.721627,500,3097.874137
184.585149,500,3134.019683
809.138089,500,3171.773529
244.166012,500,3256.085537
592.316261,500,3290.816523
870.074197,500,3327.116045
205.669968,500,3365.518274
260.53209,500,3453.019173
875.314872,500,3488.285733
-173.057618,500,3524.695433
576.609536,500,3562.002519
504.573024,500,3644.007487
453.636897,500,3677.804865
412.97414,500,3715.503874
351.226412,500,3752.535224
211.935132,500,3836.958455
471.15664,500,3872.984858
411.532512,500,3910.295515
559.69287,500,3948.794374
613.866519,500,4033.253233
-161.783848,500,4068.807277
771.753491,500,4106.17214
818.296568,500,4141.793923
328.323096,500,4224.457206
-80.976887,500,4260.613574
-165.106424,500,4297.845084
751.107985,500,4335.844422
199.638406,500,4419.885857
868.891026,500,4456.163462
-137.406187,500,4493.425411
417.61457,500,4530.505166
433.734808,500,4610.318852
290.83893,500,4646.332309
483.056613,500,4683.767539
803.809975,500,4721.37391
171.784873,500,4803.792449
735.354803,500,4840.769975
808.838065,500,4878.267651
251.815623,500,4916.041327
305.446168,500,4996.744214
586.800977,500,5030.870311
401.602807,500,5065.265859
673.858695,500,5100.557381
-128.945452,500,5168.889946
-88.825886,500,5201.877156
820.716361,500,5234.863541
664.792665,500,5267.565594
261.108698,500,5334.930802
457.135305,500,5366.982404
785.948479,500,5398.296079
871.298561,500,5430.29713
410.188605,500,5499.804247
701.87499,500,5536.365328
-168.803929,500,5572.452987
236.038043,500,5611.124058
-167.084785,500,5692.601727
408.822554,500,5730.4317
-166.643826,500,5765.135999
876.560012,500,5800.228879
730.102459,500,5881.306404
299.635686,500,5918.743113
-149.67884,500,5956.183989
-126.870895,500,5993.951453
-174.348256,500,6074.82745
-131.213681,500,6112.625523
-146.77896,500,6148.09752
590.457048,500,6183.175151
176.901734,500,6263.84264
515.039924,500,6301.304069
744.066669,500,6338.49338
855.956656,500,6376.31875
69.528106,500,6458.537308
877.211596,500,6495.687994
-119.591711,500,6533.757136
581.585236,500,6567.796888
344.924964,500,6648.943543
803.567463,500,6687.428769
501.266158,500,6725.878258
876.155929,500,6762.387375
413.309992,500,6839.505722
365.89053,500,6874.605202
202.788421,500,6908.947123
541.032563,500,6943.799675
247.694401,500,7014.357695
870.223859,500,7048.835175
214.726484,500,7083.630207
201.046438,500,7118.298499
76.038072,500,7193.285126
428.774395,500,7228.422529
-18.296878,500,7263.289553
861.866856,500,7298.221673
706.152521,500,7372.151761
387.83937,500,7404.694574
-151.533114,500,7439.358869
700.47914,500,7474.675759
298.249042,500,7549.184107
84.363603,500,7585.156917
-59.501103,500,7620.075626
441.897752,500,7655.214331
146.235512,500,7732.92982
-12.554602,500,7767.424752
302.908712,500,7801.989379
397.044689,500,7835.853544
771.639433,500,7908.969623
463.287597,500,7944.621888
406.737567,500,7979.948422
576.417482,500,8014.719641
-115.52243,500,8086.138479
353.187976,500,8118.765549
93.721737,500,8149.131758
82.295809,500,8179.142187
-116.038232,500,8240.700141
780.207848,500,8270.762263
51.168211,500,8300.258662
81.826937,500,8330.823533
825.723019,500,8394.212147
146.307703,500,8424.36591
724.592745,500,8454.224457
112.064719,500,8484.001516
282.734372,500,8560.075362
117.657327,500,8595.454574
486.722224,500,8629.735455
288.392412,500,8662.207587
-28.419446,500,8738.442252
-6.312995,500,8773.623173
854.306408,500,8808.20163
-172.89232,500,8842.704825
252.035688,500,8919.55133
883.325202,500,8954.189826
786.288361,500,8988.687469
-161.215567,500,9023.573768
157.696037,500,9097.93251
460.814809,500,9132.222447
308.682207,500,9168.031559
872.333196,500,9203.984631
863.092069,500,9280.084739
730.892982,500,9314.98565
799.332735,500,9350.521661
225.586578,500,9385.742742
579.69259,500,9461.392783
805.279421,500,9494.935891
553.02053,500,9529.681176
134.384582,500,9564.765719
497.347013,500,9642.212575
485.812427,500,9676.486276
560.944444,500,9711.379155
680.729479,500,9745.898643
183.125489,500,9823.098725
160.652128,500,9855.549332
142.097166,500,9889.361123
690.306769,500,9923.675651
793.299919,500,10002.758302
682.944127,500,10038.324232
869.351877,500,10073.195917
-168.992446,500,10107.970793
-144.335547,500,10185.176647
555.728636,500,10217.75669
880.428131,500,10251.086982
138.840192,500,10286.057077
758.419526,500,10361.964765
870.74769,500,10397.161584
472.599866,500,10432.51503
49.747368,500,10467.477356
450.978791,500,10545.480751
54.802193,500,10578.273779
101.984765,500,10611.488544
357.847498,500,10647.201327
306.692818,500,10722.363403
594.176032,500,10757.103874
249.714577,500,10792.124766
868.471559,500,10826.892154
742.151246,500,10901.38517
76.585577,500,10936.708829
328.800181,500,10969.393948
882.38023,500,11003.043649
806.329716,500,11069.05742
319.571981,500,11100.272781
441.339931,500,11129.724511
-172.347575,500,11159.680163
243.472006,500,11221.410157
627.111029,500,11251.696494
473.948042,500,11281.454329
161.592609,500,11311.001116
569.938845,500,11371.777926
215.930269,500,11401.213981
79.938841,500,11431.020595
70.930052,500,11464.49327
656.038559,500,11541.267193
549.994412,500,11576.052469
111.00158,500,11611.643156
316.519278,500,11646.478783
560.269838,500,11722.813616
339.018022,500,11758.622081
204.877495,500,11792.459684
446.578843,500,11825.555243
209.441813,500,11903.192724
442.961245,500,11938.516099
195.181432,500,11974.201681
854.434948,500,12009.70373
309.888967,500,12086.387333
397.473904,500,12121.294605
309.387751,500,12154.01674
847.048602,500,12187.723104
247.076624,500,12265.371612
-74.164559,500,12300.848015
887.190993,500,12335.695314
501.959862,500,12371.221825
586.879363,500,12447.31931
871.396405,500,12482.126278
658.890529,500,12516.403864
-45.557369,500,12552.033251
355.736776,500,12627.716399
866.76254,500,12661.73066
217.596138,500,12695.901121
240.451049,500,12729.842392
753.470555,500,12799.382395
865.035801,500,12833.816242
182.539623,500,12866.506408
781.848398,500,12900.637327
583.492444,500,12969.327381
819.090859,500,13003.284031
-141.276863,500,13035.792539
550.26289,500,13068.553043
215.443033,500,13136.901674
758.537642,500,13170.331069
392.053641,500,13204.748515
284.909294,500,13238.013391
330.187428,500,13307.531222
310.695565,500,13340.990123
-163.310004,500,13374.868104
375.383067,500,13409.330039
143.899092,500,13476.531825
592.085008,500,13509.632094
-85.091512,500,13543.386243
342.242737,500,13576.661961
866.82296,500,13646.262877
225.350123,500,13679.655491
-60.568996,500,13713.522387
381.269635,500,13747.38373
851.279116,500,13815.538582
264.800624,500,13847.617139
-142.160354,500,13880.5384
767.670584,500,13914.816188
640.851507,500,13978.482958
-153.611313,500,14008.822422
473.591354,500,14038.441696
468.154649,500,14067.677378
742.881914,500,14125.703148
