timestep,gain,error_deg,locked,reward
50,0.5592438196554458,10.84870227488537,0.5,0.736297511860683
100,0.45150950161501696,11.288187909632608,0.3,0.5560221678926807
150,0.4580089376965445,11.757707341436115,0.3,0.5587737816065432
200,0.38476311822112547,12.546398797057606,0.0,0.32413107589983414
250,0.3477729125981086,12.78988691342645,0.1,0.3443085373235145
300,0.311635338225439,13.059165566952453,0.2,0.37202126950033365
350,0.3534876003927074,12.884855270690556,0.3,0.4549259000883735
400,0.39180245835663446,12.671701039757632,0.3,0.5383190303215478
450,0.3690125838222239,12.914621333707947,0.1,0.392143842006543
500,0.34793694013711896,13.443939438882506,0.3,0.41333782412533593
550,0.3435378427435368,13.337427492376753,0.2,0.36871888501788624
600,0.3453030136372535,13.047809778566693,0.2,0.38164240198659316
650,0.34610893310892943,13.662650171359513,0.3,0.40804079656495923
700,0.3531274041361105,13.005872526197413,0.3,0.42401172472201853
750,0.33674520959064735,13.27744476784132,0.2,0.3559538449870749
800,0.34908780704219944,13.441468165815161,0.2,0.42269474121819195
850,0.43125770705917166,13.369956085876694,0.2,0.4795579318116324
900,0.35910124490709144,13.546988794234958,0.1,0.33742686651913634
950,0.342744749626024,13.820157969165328,0.1,0.3326266676855335
1000,0.4211540917152334,12.717565830805079,0.1,0.4541309660844236
1050,0.4515300356338424,12.300399108097666,0.3,0.5828631766613441
1100,0.4283267857406317,12.208733241065266,0.2,0.49261224963307704
1150,0.3999010254902058,12.337708080747202,0.2,0.4452322888071298
1200,0.4133749662555495,12.618608919041467,0.3,0.5139867044226596
1250,0.3859718869642423,12.914306992682603,0.2,0.44782188119503363
1300,0.3118398707896571,13.393377318523516,0.2,0.28642714145353987
1350,0.27664014854829927,13.936200831345767,0.1,0.14227738268944568
1400,0.23344737770021115,13.952639258613837,0.0,0.16596823390750642
1450,0.19374906331773045,14.25371225777082,0.0,0.0635691876403934
1500,0.17255959368858936,14.346979885197877,0.0,0.04650405342661556
1550,0.18194279566961505,14.136746408569309,0.0,0.053282734820272105
1600,0.24872281597848195,13.606312740558403,0.0,0.17813847190722482
1650,0.16563170602772048,14.801989598351625,0.0,0.019855930289291217
1700,0.1685440423475719,14.841617744737102,0.0,0.11969532035923817
1750,0.14661229185670555,15.280041982601599,0.0,0.066383991668126
1800,0.14953729967106513,15.561793764667982,0.0,0.07084089622699288
1850,0.13061347406361676,16.083759272755575,0.0,-0.058745356844229726
1900,0.1676621505425369,15.721294891540847,0.0,-0.014085923709993231
1950,0.17825096878625973,15.596823136358122,0.0,-0.002943359074950186
2000,0.17727284078302283,15.793777977328869,0.0,-0.019415974613308927
2050,0.14864163796911664,16.24425038411846,0.0,-0.05345239240000473
2100,0.09448780662039682,17.866645083307496,0.0,-0.06568948624027574
2150,0.08126280284196181,18.880108496234513,0.0,-0.11496732660102252
2200,0.0907787704642033,19.287268066880365,0.0,-0.15360306950915747
2250,0.09943030385334536,19.647524361423915,0.0,-0.1661334332797505
2300,0.14264263308534758,18.339488207523058,0.0,-0.059933417630626276
2350,0.11315719481554767,18.501976234063267,0.0,-0.09805705389668927
2400,0.18472483413401433,18.108660173572744,0.0,0.02383146130754089
2450,0.15762542720680728,18.220508450999528,0.0,0.033829699525408465
2500,0.12332708524552756,18.165521789442625,0.0,-0.07545188859404353
2550,0.1351747121731408,17.984392888981876,0.0,-0.042973660245680105
2600,0.09524197439305462,17.87087972628987,0.0,-0.11383420450454562
2650,0.12057479410565908,17.16330386351139,0.0,-0.06380166434969058
2700,0.15216948790690993,16.673640646455063,0.0,-0.019048699383461654
2750,0.18033038725665604,16.467269545479947,0.0,0.07295726488688963
2800,0.17308229123852126,15.972602668290785,0.0,0.0687335050563249
2850,0.18581177090914375,16.487647488239297,0.0,0.05786201024281301
2900,0.13204093960581292,17.379596147776628,0.0,-0.02139315877087481
2950,0.14287936673614704,17.044329470374244,0.0,0.0034881437961539695
