#{"t_start": 1780311735.7851882, "env_id": "None"}
r,l,t
-164.639182,500,35.834921
321.913777,500,68.501828
119.830072,500,100.827607
35.293982,500,131.663544
695.142713,500,200.772583
-134.411712,500,233.949746
236.464754,500,266.431511
648.808077,500,299.901766
795.405175,500,373.304746
-39.37963,500,406.068197
601.459273,500,438.806593
349.985314,500,470.606139
-13.223177,500,541.560859
511.856592,500,574.1734
-122.216203,500,606.810798
426.086247,500,641.265132
774.719438,500,715.399945
162.57245,500,747.45989
-69.43942,500,779.886841
684.944444,500,814.20629
319.489561,500,888.986928
542.707101,500,920.704143
-157.009965,500,952.16789
-157.069359,500,982.071273
179.562194,500,1052.035894
866.004986,500,1080.157643
-78.629553,500,1108.881056
557.102482,500,1137.501781
843.792994,500,1199.357688
455.129851,500,1227.336872
102.377688,500,1254.543823
844.139139,500,1282.693139
-143.530448,500,1343.671793
795.464862,500,1370.363899
-167.350796,500,1397.409427
183.894284,500,1428.83748
194.082376,500,1503.702057
376.802696,500,1536.336632
522.300237,500,1569.816825
860.733869,500,1603.024223
425.982463,500,1676.667301
836.808098,500,1709.847437
464.417305,500,1741.63197
200.333303,500,1773.679731
625.202702,500,1845.161116
175.086254,500,1877.508603
674.212147,500,1909.835583
726.555218,500,1942.203028
81.86615,500,2016.979965
868.35633,500,2050.345368
780.724881,500,2083.488489
559.772637,500,2117.921243
782.556179,500,2199.107958
757.659928,500,2237.468663
403.73042,500,2273.17994
495.077592,500,2312.168901
710.968085,500,2399.373747
325.76726,500,2434.990585
208.154743,500,2472.111141
153.911486,500,2506.823543
783.00465,500,2590.412339
522.913742,500,2626.352335
864.095137,500,2663.69484
504.32847,500,2701.665565
169.464072,500,2788.225437
833.798788,500,2825.402794
855.949447,500,2861.095103
227.017213,500,2896.395752
810.912801,500,2979.581182
668.396221,500,3015.779181
265.832275,500,3053.94226
279.358824,500,3089.320879
844.803216,500,3175.998797
560.684774,500,3213.303662
547.188365,500,3249.763173
759.818686,500,3283.851074
167.849537,500,3370.05869
384.508475,500,3407.553048
700.890435,500,3444.936337
26.990335,500,3481.317825
247.441175,500,3569.054158
-7.297753,500,3607.192094
878.859184,500,3642.851694
110.361747,500,3678.120525
-9.862183,500,3761.906842
673.211628,500,3797.731329
-108.381805,500,3833.221506
-45.714367,500,3869.966478
497.648092,500,3959.283313
264.880634,500,3994.148773
324.051604,500,4030.357488
-173.247215,500,4063.861201
-130.281705,500,4139.757077
179.782536,500,4168.101085
-144.636197,500,4198.265034
623.861545,500,4229.837163
451.713105,500,4299.082487
418.622467,500,4329.912093
0.246844,500,4359.923907
206.047031,500,4389.762769
137.570392,500,4460.648844
205.820933,500,4491.837931
181.694004,500,4526.736712
862.350654,500,4560.598378
174.320332,500,4641.2941
857.108567,500,4677.624612
417.749245,500,4711.192039
487.702189,500,4744.185701
841.434488,500,4817.7161
450.678072,500,4850.402158
257.904301,500,4883.548009
878.076749,500,4916.771169
58.518569,500,4987.706895
758.070433,500,5019.7042
237.538139,500,5053.643767
538.717113,500,5086.720499
512.705445,500,5161.014558
726.52106,500,5193.334894
412.851936,500,5226.895091
861.019527,500,5262.574337
731.315339,500,5350.837977
692.962029,500,5389.024983
132.881476,500,5423.718229
870.364162,500,5458.94377
127.470561,500,5548.697196
606.822397,500,5585.925594
847.619465,500,5624.385347
-103.360731,500,5660.84704
222.816188,500,5745.765828
240.632707,500,5782.870911
794.000366,500,5820.696063
863.98465,500,5856.640601
858.144874,500,5936.616595
447.223642,500,5973.944551
253.978801,500,6011.605905
291.176982,500,6048.47327
498.359552,500,6132.146579
361.523685,500,6167.225196
352.810625,500,6203.278922
518.923535,500,6241.735715
630.459802,500,6322.857572
466.761409,500,6359.338969
-168.083717,500,6396.474473
481.525756,500,6433.84436
859.117651,500,6521.304771
39.577484,500,6559.291854
270.661308,500,6594.767753
437.167787,500,6629.233965
510.19603,500,6711.036137
182.498662,500,6746.9547
844.329918,500,6783.156823
124.134,500,6819.413219
268.933261,500,6907.611228
871.032045,500,6945.402659
231.799173,500,6981.66563
868.551315,500,7018.376843
-109.345547,500,7094.398128
276.437147,500,7129.89259
84.302635,500,7162.977403
379.095506,500,7198.012184
321.2802,500,7269.663466
326.17252,500,7301.103753
856.60436,500,7332.277656
83.759226,500,7363.634356
211.851051,500,7431.203936
428.99168,500,7461.364848
234.884151,500,7492.556792
383.774463,500,7522.275164
795.881241,500,7591.703058
415.3857,500,7627.936321
566.836313,500,7665.784366
869.001567,500,7702.086332
455.420698,500,7788.87894
654.950502,500,7822.897462
867.352404,500,7857.782571
281.072824,500,7895.372376
631.637035,500,7982.08041
675.509278,500,8015.955507
336.751286,500,8049.910325
850.411038,500,8087.228642
438.014051,500,8172.510435
678.551661,500,8207.927927
340.817597,500,8242.844315
223.307101,500,8278.190706
-21.977303,500,8362.777345
778.509512,500,8400.886224
15.096579,500,8438.254083
527.066765,500,8473.981855
7.291904,500,8553.40498
403.673903,500,8591.062337
242.804448,500,8627.39186
865.817705,500,8665.502375
858.683802,500,8745.440039
600.499083,500,8782.48354
273.236682,500,8819.918245
607.057699,500,8855.967709
867.537042,500,8944.386612
135.642391,500,8979.020374
297.138224,500,9013.321501
182.137154,500,9047.236343
113.435228,500,9129.148044
419.655128,500,9166.012924
211.674219,500,9202.981648
629.939967,500,9240.803734
526.453286,500,9332.161151
711.149157,500,9369.120575
574.399709,500,9406.541471
821.377137,500,9442.119366
867.653461,500,9521.089109
514.999911,500,9555.263899
851.027621,500,9590.614753
813.420919,500,9628.769621
853.368972,500,9717.810118
-131.896097,500,9754.591874
328.678819,500,9792.190684
466.75007,500,9829.959577
845.153282,500,9918.10429
141.331294,500,9953.908443
324.40904,500,9986.974274
476.423933,500,10019.37955
727.179644,500,10101.437407
851.74491,500,10139.149564
140.682454,500,10176.835075
605.042183,500,10215.091923
304.230498,500,10293.142201
74.267475,500,10323.915194
267.274291,500,10354.749122
-43.389416,500,10386.459198
399.376196,500,10451.56601
143.520553,500,10479.74775
245.995557,500,10508.419817
-121.217309,500,10536.829771
-55.059174,500,10606.399739
772.174235,500,10636.959419
715.56557,500,10670.014437
845.818522,500,10706.79771
414.801991,500,10793.403696
840.476321,500,10827.623312
184.901566,500,10862.643964
660.002673,500,10900.580701
604.017168,500,10985.84164
269.68879,500,11019.653199
234.307963,500,11053.415012
359.105754,500,11087.524836
-37.30888,500,11177.150044
655.910209,500,11211.435465
862.751358,500,11248.18957
544.311506,500,11285.346004
654.85911,500,11375.191672
129.58058,500,11411.170284
866.848003,500,11449.393894
848.23855,500,11484.752956
318.299126,500,11561.421023
65.017615,500,11593.817103
670.907738,500,11631.013253
109.508737,500,11668.096975
35.552009,500,11755.221207
551.74993,500,11792.619112
491.235845,500,11829.104049
441.844861,500,11866.49369
829.042632,500,11950.25219
305.891607,500,11985.549412
853.016934,500,12021.378389
179.362873,500,12054.840362
484.916923,500,12133.358265
867.42937,500,12169.31788
816.980452,500,12208.068042
330.268835,500,12244.820232
795.344092,500,12328.501664
465.823569,500,12363.740836
209.098235,500,12399.774867
846.883312,500,12437.007411
143.016654,500,12521.582959
388.666002,500,12557.398218
84.289354,500,12592.722564
581.497413,500,12627.410119
549.214364,500,12706.553583
754.946761,500,12742.054777
641.1533,500,12776.923364
555.090455,500,12813.244798
539.195021,500,12901.099809
406.268578,500,12937.408143
758.526051,500,12975.361333
78.897711,500,13012.827889
277.312995,500,13099.09697
854.398195,500,13133.755385
747.853605,500,13168.3393
372.326011,500,13200.397853
727.848788,500,13278.407682
51.001203,500,13311.397277
215.014339,500,13348.196507
82.706469,500,13380.07521
877.954934,500,13451.147086
862.036618,500,13482.720685
-56.319414,500,13514.409419
849.294424,500,13545.348298
787.71617,500,13611.28085
117.866416,500,13642.547436
474.099082,500,13672.286322
820.033046,500,13701.208977
256.631311,500,13773.786736
375.656725,500,13809.30609
-74.882284,500,13846.52605
512.948463,500,13883.794336
354.84345,500,13973.139122
777.558396,500,14011.010243
317.643776,500,14047.295312
292.168128,500,14081.790427
786.205368,500,14169.384613
870.821151,500,14205.451244
49.976056,500,14239.175544
30.832933,500,14273.985118
509.204521,500,14352.955316
820.52673,500,14389.049896
611.405594,500,14426.082083
254.006693,500,14462.483474
693.672097,500,14541.926291
336.893586,500,14577.077494
788.504771,500,14614.649818
203.875269,500,14651.112615
105.860695,500,14736.021085
2.050293,500,14772.746143
512.045513,500,14807.304261
406.807462,500,14841.938972
-147.223527,500,14917.914044
206.357581,500,14951.125968
320.160888,500,14985.32198
394.95412,500,15021.681557
756.457752,500,15110.130508
199.332025,500,15146.03895
261.695546,500,15183.169126
852.659293,500,15220.354226
709.294878,500,15306.752159
82.983229,500,15341.74532
203.67266,500,15375.557949
591.535006,500,15410.191069
27.061343,500,15490.033921
-70.184025,500,15523.861172
655.500861,500,15560.092902
561.883839,500,15596.821701
792.271475,500,15684.817645
653.395426,500,15720.558577
733.506397,500,15755.828174
816.613213,500,15793.880769
200.565249,500,15882.742664
564.945546,500,15919.573158
148.759283,500,15954.031323
812.519083,500,15988.681655
45.829648,500,16066.415125
368.181017,500,16098.804975
290.618453,500,16132.763489
131.542706,500,16169.175976
170.867334,500,16256.885722
590.760426,500,16293.960674
862.753088,500,16331.23723
860.668441,500,16367.493542
816.313526,500,16445.178169
380.699651,500,16475.082781
183.504766,500,16506.021781
875.776788,500,16536.076053
644.105296,500,16599.750793
857.131537,500,16628.746785
871.852545,500,16657.31811
459.509557,500,16685.64472
293.242764,500,16754.396001
-58.206538,500,16785.19856
875.245001,500,16815.212993
237.163354,500,16849.748102
312.531902,500,16933.904588
185.726667,500,16970.609992
757.755344,500,17007.898399
875.517419,500,17045.019133
264.087619,500,17130.399054
211.90819,500,17163.715522
54.228151,500,17198.091903
142.45807,500,17231.885488
-107.802929,500,17305.795156
349.663331,500,17343.188094
300.899114,500,17381.433563
560.202719,500,17418.791001
-163.462386,500,17506.475389
138.958243,500,17544.600009
584.34211,500,17582.59813
-71.922557,500,17619.757257
277.649107,500,17705.115865
637.286232,500,17737.958827
-9.299911,500,17770.93132
698.760586,500,17804.792043
-102.069345,500,17885.182513
176.54453,500,17919.630704
-104.475585,500,17956.208667
232.320841,500,17992.156372
101.738698,500,18081.099128
-85.537931,500,18115.119472
847.506556,500,18150.506251
105.331403,500,18188.92755
-134.719272,500,18271.299073
411.76222,500,18304.620325
730.465176,500,18335.876924
329.57167,500,18367.436678
162.299387,500,18434.288265
827.791197,500,18465.395752
48.075331,500,18496.003042
10.879886,500,18527.938093
834.089836,500,18599.354906
-121.973426,500,18631.774396
781.211921,500,18665.560914
187.814303,500,18699.043234
824.197032,500,18771.977144
475.477436,500,18804.64533
156.399312,500,18838.236666
801.445754,500,18872.30896
742.868051,500,18943.305053
702.001085,500,18974.182783
302.520321,500,19004.190625
427.36645,500,19034.799931
660.652552,500,19103.531707
289.184331,500,19134.794697
600.645054,500,19167.597786
201.004472,500,19201.694478
268.113337,500,19276.085529
827.802299,500,19309.807243
482.35075,500,19343.816684
475.356935,500,19376.935647
758.365296,500,19444.853457
369.454676,500,19474.637123
651.214072,500,19502.890464
764.912467,500,19530.663936
851.843526,500,19587.89961
79.721271,500,19615.021664
298.840953,500,19641.653347
412.955668,500,19667.656425
463.049452,500,19723.970757
-172.659966,500,19752.55574
848.59707,500,19780.930096
713.18089,500,19810.543906
-5.381433,500,19886.078721
457.375273,500,19918.1571
392.209504,500,19951.354862
-149.55815,500,19985.056133
845.714401,500,20059.746709
448.929761,500,20093.152415
249.037367,500,20126.300498
511.168914,500,20157.254569
387.473807,500,20224.729272
871.808966,500,20256.302476
-145.347329,500,20286.965409
276.226439,500,20318.251469
301.316308,500,20386.345791
842.887648,500,20419.75272
862.141073,500,20453.531958
349.42605,500,20486.935136
802.547498,500,20559.196967
129.151638,500,20592.404703
170.301109,500,20625.226109
494.229428,500,20660.003064
366.658038,500,20733.600697
242.449779,500,20765.434093
854.196168,500,20796.334523
820.07776,500,20827.154564
641.523476,500,20894.783649
674.053093,500,20926.043009
592.135999,500,20957.139801
833.109607,500,20988.356439
596.119977,500,21063.057139
830.815437,500,21096.672616
415.788055,500,21130.322144
447.36337,500,21163.666059
376.982672,500,21237.603667
-160.068732,500,21271.309255
161.853494,500,21305.600404
808.730327,500,21339.648381
278.966113,500,21412.708029
-106.275238,500,21443.079692
737.255526,500,21474.424665
250.373208,500,21505.704374
305.538165,500,21574.396043
315.939009,500,21605.45412
749.891586,500,21636.641292
-27.255318,500,21670.068473
205.530122,500,21745.720813
741.514252,500,21778.282884
331.390274,500,21811.239453
682.67663,500,21845.080248
850.807734,500,21918.39611
553.3513,500,21951.344824
824.708766,500,21984.100206
813.755609,500,22017.960173
306.68024,500,22086.219244
857.64651,500,22117.565603
424.70673,500,22147.891757
867.436813,500,22179.003171
-97.479469,500,22243.930303
122.660988,500,22274.740194
34.18079,500,22305.918026
869.314178,500,22335.569725
848.583882,500,22402.211661
775.577546,500,22430.562983
720.918297,500,22459.156065
711.091391,500,22487.527055
354.790375,500,22550.727245
664.646897,500,22578.906915
115.52881,500,22606.916018
658.332833,500,22634.990145
254.922104,500,22696.355244
627.140289,500,22723.413605
619.751379,500,22751.569791
419.758421,500,22782.546607
573.124696,500,22850.49782
865.69103,500,22880.896615
864.448872,500,22912.701389
537.508104,500,22943.299505
311.022641,500,23017.100473
327.271946,500,23050.308316
26.302781,500,23084.263959
709.340819,500,23117.791711
860.949645,500,23192.721652
309.878064,500,23225.557483
387.881967,500,23259.28553
15.742674,500,23291.99626
863.946102,500,23363.886294
125.687692,500,23394.720873
666.708619,500,23426.311915
-67.588493,500,23457.275083
866.242708,500,23525.731107
164.857698,500,23556.716566
93.05512,500,23588.093479
5.137118,500,23620.239235
865.05658,500,23693.575599
461.582313,500,23726.989919
870.600105,500,23759.11299
539.099366,500,23792.175051
226.639201,500,23863.457257
409.651923,500,23897.496132
524.141171,500,23931.676273
609.398397,500,23964.710289
607.104632,500,24035.768468
865.801747,500,24066.25671
101.939669,500,24097.135822
389.412795,500,24128.701566
851.238713,500,24201.402333
871.544803,500,24235.196323
194.204249,500,24268.674706
599.790932,500,24303.10163
716.540904,500,24383.605675
685.014638,500,24419.073902
643.900786,500,24454.237186
-168.498468,500,24489.495072
