#{"t_start": 1780311734.8122783, "env_id": "None"}
r,l,t
174.088583,500,36.808625
-172.051248,500,69.474344
298.143696,500,101.800354
489.977913,500,132.636143
-160.069805,500,201.744229
175.267285,500,234.922701
273.160116,500,267.404381
545.304212,500,300.872603
610.752656,500,374.278221
677.068963,500,407.040898
184.194645,500,439.779358
336.265322,500,471.578693
-14.610486,500,542.534144
370.897907,500,575.146363
366.314444,500,607.783846
431.657629,500,642.239066
535.423985,500,716.372743
-49.944904,500,748.432431
-30.063205,500,780.859843
-173.568526,500,815.177159
214.458778,500,889.95993
-174.665303,500,921.676923
-57.712671,500,953.141109
452.53655,500,983.044166
627.029936,500,1053.008592
326.590419,500,1081.130157
202.635609,500,1109.853882
70.110971,500,1138.474574
399.564534,500,1200.330409
740.313819,500,1228.309617
-146.194519,500,1255.516645
571.834004,500,1283.666164
270.956492,500,1344.64422
338.701576,500,1371.336846
485.966188,500,1398.382748
792.043743,500,1429.810457
855.095405,500,1504.674994
331.364926,500,1537.309129
380.540086,500,1570.789646
-166.897696,500,1603.997835
878.941754,500,1677.640456
553.291552,500,1710.820438
715.815923,500,1742.60348
488.220486,500,1774.652103
152.117155,500,1846.134092
800.039243,500,1878.481588
431.553547,500,1910.808564
858.233353,500,1943.175509
440.627877,500,2017.95263
196.242021,500,2051.318161
398.770223,500,2084.461822
51.725539,500,2118.894117
796.789137,500,2200.08089
751.08662,500,2238.439572
342.980001,500,2274.153258
451.785478,500,2313.141349
787.686467,500,2400.346786
333.781304,500,2435.963341
661.343653,500,2473.083939
95.745268,500,2507.798328
172.769252,500,2591.385272
774.087969,500,2627.324948
857.995218,500,2664.666532
812.247436,500,2702.638031
856.659012,500,2789.198164
345.078699,500,2826.375496
790.813851,500,2862.06708
639.312274,500,2897.368777
523.470531,500,2980.553634
47.301242,500,3016.752307
852.741596,500,3054.914714
262.252788,500,3090.293373
746.832545,500,3176.971823
166.971812,500,3214.276393
811.396709,500,3250.735786
776.671257,500,3284.823687
888.18831,500,3371.030896
719.585985,500,3408.525485
872.674612,500,3445.908782
850.726415,500,3482.290547
54.766184,500,3570.026877
877.969725,500,3608.165403
106.465348,500,3643.824533
-60.220282,500,3679.092987
457.575133,500,3762.878916
662.523481,500,3798.703701
872.802013,500,3834.194356
-82.455714,500,3870.938151
160.978683,500,3960.256288
429.07962,500,3995.121046
37.107291,500,4031.328998
182.321184,500,4064.83393
626.297458,500,4140.729672
710.733621,500,4169.071907
761.741691,500,4199.237988
75.939108,500,4230.81018
603.245482,500,4300.055271
851.732202,500,4330.884817
193.192215,500,4360.897183
256.538954,500,4390.733967
-3.985492,500,4461.620145
-128.712654,500,4492.808564
-12.108011,500,4527.708849
808.427939,500,4561.569376
-139.800269,500,4642.267179
424.934649,500,4678.598012
72.520449,500,4712.16486
408.183025,500,4745.158298
591.509885,500,4818.688156
536.714584,500,4851.375191
126.068621,500,4884.520767
566.55707,500,4917.74225
67.893827,500,4988.679492
607.005258,500,5020.676884
844.431,500,5054.616592
641.554942,500,5087.694688
29.596269,500,5161.987311
-65.131774,500,5194.306123
-8.429579,500,5227.867729
230.969216,500,5263.547011
300.788424,500,5351.810179
125.12606,500,5389.996054
632.285249,500,5424.690295
862.085073,500,5459.916217
683.83398,500,5549.669973
299.773194,500,5586.898171
704.381097,500,5625.357826
156.091428,500,5661.819647
-92.067487,500,5746.738562
-133.736427,500,5783.843225
95.646232,500,5821.668704
814.000134,500,5857.613828
372.514663,500,5937.587245
656.663723,500,5974.918192
395.960037,500,6012.578497
186.600462,500,6049.445149
711.990188,500,6133.120582
332.342947,500,6168.197966
862.713846,500,6204.251797
520.332264,500,6242.707927
693.379401,500,6323.830299
176.442692,500,6360.309966
228.414124,500,6397.446995
465.537396,500,6434.817869
-144.387986,500,6522.27791
223.270789,500,6560.263249
254.928416,500,6595.741123
176.935566,500,6630.206686
-27.977347,500,6712.008097
803.586422,500,6747.927381
191.602249,500,6784.129655
383.99115,500,6820.384211
334.001183,500,6908.585431
546.475127,500,6946.373213
123.062074,500,6982.638403
615.269157,500,7019.351168
119.414336,500,7095.370558
189.69477,500,7130.865301
-86.983454,500,7163.950149
793.2096,500,7198.984946
866.301879,500,7270.634278
-91.544262,500,7302.077621
858.738825,500,7333.250599
533.018202,500,7364.60877
454.862314,500,7432.177402
821.779914,500,7462.337616
407.047583,500,7493.529567
674.337451,500,7523.248258
113.915408,500,7592.676151
585.066429,500,7628.909282
604.40204,500,7666.756174
600.726836,500,7703.059048
556.471399,500,7789.851695
829.717748,500,7823.870146
337.044871,500,7858.753929
796.292873,500,7896.346186
615.098012,500,7983.053178
814.682557,500,8016.928392
-126.612895,500,8050.882694
429.393133,500,8088.201399
673.686895,500,8173.483298
433.991266,500,8208.901307
340.490821,500,8243.817021
42.470219,500,8279.163553
42.432561,500,8363.748206
705.427227,500,8401.858838
208.233055,500,8439.22696
-21.757784,500,8474.954307
826.648961,500,8554.376677
726.242603,500,8592.035043
867.628332,500,8628.363759
286.980128,500,8666.473398
282.024727,500,8746.412874
365.32701,500,8783.455093
858.442812,500,8820.891187
717.34877,500,8856.940527
540.798603,500,8945.359459
447.544071,500,8979.993142
869.737721,500,9014.294316
201.490915,500,9048.209361
503.887965,500,9130.120859
853.555976,500,9166.985833
599.440264,500,9203.954246
591.061574,500,9241.775482
544.555023,500,9333.134097
749.686541,500,9370.091519
716.381481,500,9407.514342
259.622613,500,9443.091027
211.369499,500,9522.061692
790.751703,500,9556.236533
252.071731,500,9591.586585
870.405881,500,9629.74227
750.680636,500,9718.782195
278.960095,500,9755.564321
414.974511,500,9793.16342
610.535059,500,9830.93242
841.531122,500,9919.077122
301.710296,500,9954.88132
830.244519,500,9987.947583
357.5283,500,10020.352032
771.709941,500,10102.411909
777.183975,500,10140.12238
779.207669,500,10177.80847
496.950283,500,10216.065341
365.423987,500,10294.115002
486.607556,500,10324.888147
-62.445828,500,10355.721961
855.82289,500,10387.432079
415.299475,500,10452.538792
806.842107,500,10480.719932
878.294287,500,10509.392274
864.241842,500,10537.80153
352.592028,500,10607.370841
126.268482,500,10637.931821
168.463375,500,10670.988866
364.959902,500,10707.769876
420.926378,500,10794.377696
833.603934,500,10828.596087
197.305381,500,10863.616795
606.494768,500,10901.553332
707.329421,500,10986.81444
258.461047,500,11020.625852
218.427038,500,11054.387587
683.145612,500,11088.497799
226.732314,500,11178.123655
380.290285,500,11212.408365
778.328781,500,11249.162223
149.627881,500,11286.318958
147.251023,500,11376.165314
675.424163,500,11412.143176
310.163841,500,11450.366549
885.327908,500,11485.724872
695.374579,500,11562.393907
313.480697,500,11594.789907
76.247712,500,11631.986002
21.213034,500,11669.069555
83.496988,500,11756.193994
61.230973,500,11793.59183
317.10828,500,11830.07866
-169.003175,500,11867.466412
26.86591,500,11951.22412
181.275857,500,11986.521989
884.990917,500,12022.35
595.787284,500,12055.81226
509.135956,500,12134.331628
512.532783,500,12170.2909
484.213455,500,12209.040664
805.117492,500,12245.792833
158.152394,500,12329.47469
