#{"t_start": 1780275399.4046469, "env_id": "None"}
r,l,t
184.326186,500,29.382615
163.686278,500,56.957866
-157.055772,500,84.288957
247.078967,500,111.507617
777.415317,500,174.610984
803.695717,500,204.319081
325.890378,500,231.95033
813.954453,500,259.930234
-163.335555,500,321.623429
-175.412289,500,349.492117
-158.15944,500,377.35693
790.971772,500,405.751538
-172.801699,500,467.794307
-163.921863,500,494.948285
435.556289,500,523.113015
710.19277,500,550.366105
-147.282989,500,610.978015
291.94111,500,638.147326
491.159173,500,665.702073
878.59457,500,693.626434
399.462405,500,752.999202
780.465728,500,781.083837
416.545754,500,807.948173
-170.748294,500,835.748957
870.239278,500,898.467249
873.075077,500,927.295577
863.988079,500,955.604878
302.201223,500,983.780149
834.35574,500,1046.720776
151.842675,500,1073.398721
479.398287,500,1102.580571
150.885643,500,1130.410399
844.999781,500,1189.668578
-170.258992,500,1217.779145
687.96104,500,1246.425405
626.072777,500,1274.413715
694.48347,500,1346.508911
524.038929,500,1382.082088
636.531114,500,1416.67617
880.58374,500,1451.424202
589.395023,500,1536.41917
855.313765,500,1570.164528
857.976312,500,1603.396659
685.228408,500,1639.359296
879.952863,500,1724.3751
466.51876,500,1757.931606
653.849424,500,1793.212956
627.168172,500,1827.423771
496.468749,500,1914.133958
844.996911,500,1949.287557
627.222868,500,1984.728382
721.827376,500,2019.775166
218.56719,500,2099.201901
823.19876,500,2134.981261
525.004825,500,2170.069898
865.597866,500,2204.73718
832.559872,500,2293.018511
698.951435,500,2327.991689
-151.295092,500,2363.783118
756.633412,500,2399.3855
669.8321,500,2477.490307
863.134175,500,2513.091104
873.52161,500,2548.644635
722.473978,500,2584.757702
768.984524,500,2672.743545
591.469077,500,2707.295081
841.201036,500,2743.465751
862.514909,500,2777.987328
779.833519,500,2863.031621
881.975005,500,2897.14842
875.787625,500,2931.509744
756.72742,500,2967.578024
688.563067,500,3051.61702
666.794671,500,3086.46739
307.007947,500,3121.517419
861.777842,500,3158.296461
878.514882,500,3246.450912
811.058712,500,3282.797246
862.677848,500,3318.685293
860.957701,500,3351.487038
222.961025,500,3432.255135
667.047568,500,3467.783358
830.089787,500,3503.02233
789.294533,500,3538.296984
618.571223,500,3625.716747
726.859013,500,3659.905182
871.143797,500,3695.340819
884.689911,500,3728.446288
857.181789,500,3802.371353
745.102853,500,3837.930653
656.757959,500,3870.534001
881.994811,500,3904.849139
778.520457,500,3982.124146
815.840491,500,4016.562257
-163.495427,500,4051.161741
878.644184,500,4082.488631
846.645412,500,4150.561109
713.376992,500,4182.071986
839.049023,500,4211.854066
735.702106,500,4241.185046
865.1849,500,4307.394969
856.033853,500,4338.593352
884.406834,500,4367.717424
821.530073,500,4396.877471
882.70691,500,4460.957053
870.774012,500,4491.64574
863.020236,500,4525.865917
859.966049,500,4559.638815
679.758049,500,4639.879179
766.194152,500,4676.378657
856.910435,500,4710.458584
836.464873,500,4743.904494
786.779809,500,4818.830352
844.292324,500,4853.758179
879.767127,500,4887.733572
871.570341,500,4921.024657
873.805235,500,4999.028055
852.805455,500,5035.22906
673.02699,500,5068.603705
877.885378,500,5102.478035
773.054033,500,5177.619044
