#{"t_start": 1780275398.4994147, "env_id": "None"}
r,l,t
-19.613647,500,30.285783
-175.203308,500,57.861178
541.492946,500,85.193032
502.571925,500,112.408851
-175.47933,500,175.515092
-167.342216,500,205.22227
878.153546,500,232.852297
844.435219,500,260.834083
638.6396,500,322.527799
577.417291,500,350.396258
-153.869535,500,378.262141
818.160866,500,406.655626
862.809185,500,468.698436
861.686596,500,495.85035
15.315223,500,524.016304
877.35649,500,551.271029
869.995728,500,611.882659
-147.32563,500,639.050909
864.720553,500,666.601155
585.279165,500,694.530754
627.444602,500,753.903807
-173.175922,500,781.985351
871.006643,500,808.852437
797.067922,500,836.653493
722.31089,500,899.371171
371.635779,500,928.199335
734.218637,500,956.509517
881.506547,500,984.68396
245.853853,500,1047.626294
293.824104,500,1074.302434
614.813117,500,1103.485103
430.443371,500,1131.313909
157.796279,500,1190.572559
-155.293344,500,1218.683514
651.720387,500,1247.329656
327.403431,500,1275.318626
885.269021,500,1347.413653
705.267741,500,1382.987002
882.378882,500,1417.580412
59.970507,500,1452.329148
748.195175,500,1537.322681
864.266357,500,1571.069303
825.013605,500,1604.30004
831.646938,500,1640.262701
664.484887,500,1725.281246
869.606614,500,1758.833772
851.966183,500,1794.116889
873.067801,500,1828.329102
577.533346,500,1915.037604
649.727854,500,1950.191852
831.814449,500,1985.634308
854.03305,500,2020.67976
875.820207,500,2100.105769
786.496335,500,2135.886419
870.547668,500,2170.972338
813.637279,500,2205.640942
780.29631,500,2293.922326
880.299416,500,2328.89671
846.408749,500,2364.686081
519.371381,500,2400.290732
719.725689,500,2478.395848
879.869106,500,2513.994292
876.995462,500,2549.54851
812.82617,500,2585.662626
872.059696,500,2673.648131
868.70579,500,2708.196971
880.609592,500,2744.370446
761.67279,500,2778.891915
737.448709,500,2863.934994
680.587003,500,2898.053384
876.942901,500,2932.413796
759.64876,500,2968.483622
878.798283,500,3052.521164
703.810069,500,3087.372149
863.798902,500,3122.420429
881.762164,500,3159.200218
885.52195,500,3247.355765
855.992868,500,3283.702144
874.964891,500,3319.589926
857.499754,500,3352.391775
