#{"t_start": 1780311731.422951, "env_id": "None"}
r,l,t
18.088008,500,36.791105
-172.537046,500,73.905695
361.960241,500,109.858021
721.762819,500,145.326541
198.522529,500,222.70531
48.785356,500,259.199548
369.247008,500,294.812938
585.885959,500,332.162702
254.582819,500,412.672377
266.302915,500,448.836865
867.68949,500,483.421217
530.580086,500,518.945795
823.733502,500,600.414079
201.432651,500,636.065619
182.64216,500,673.994118
428.718418,500,710.80334
478.865154,500,790.82511
-167.368759,500,827.439627
150.689331,500,865.180684
138.923731,500,901.714554
337.086914,500,976.671616
361.469809,500,1010.440931
-157.762966,500,1044.175486
364.445423,500,1075.335644
-167.918591,500,1143.334941
483.210788,500,1175.981023
876.220987,500,1207.591586
706.186287,500,1239.972937
-163.07303,500,1308.903942
-162.871009,500,1341.079705
587.595191,500,1371.820444
732.990311,500,1403.120416
-139.886419,500,1481.973559
-158.233793,500,1518.568192
103.415681,500,1555.439734
878.428028,500,1590.268628
141.302739,500,1670.1623
-136.224242,500,1707.103044
827.846203,500,1742.13413
-151.387746,500,1777.357024
-12.789647,500,1855.903167
862.617754,500,1891.153314
876.866986,500,1928.227199
550.6829,500,1963.556171
-166.365804,500,2042.738983
742.620662,500,2079.406437
-170.054482,500,2115.750138
874.182217,500,2153.760792
-70.498736,500,2246.636689
67.048027,500,2286.763259
-130.541434,500,2326.617347
315.040773,500,2368.870713
-152.322434,500,2461.449552
30.867866,500,2499.314873
414.448337,500,2538.234012
88.196622,500,2578.102854
-159.860864,500,2671.42649
680.781174,500,2711.166432
119.960691,500,2752.700212
102.918427,500,2791.401264
-157.598987,500,2883.75172
461.926365,500,2921.450847
-171.989572,500,2961.781981
862.45444,500,3001.418631
-156.623861,500,3095.545647
505.824842,500,3136.422993
217.862734,500,3176.714175
716.083359,500,3217.64395
842.6616,500,3305.397964
850.245446,500,3344.880559
330.031735,500,3386.524467
739.710017,500,3426.014899
579.487569,500,3519.202513
571.3038,500,3560.5329
213.626939,500,3599.793833
822.26615,500,3637.842928
847.637627,500,3726.233843
873.701553,500,3766.940902
-173.451004,500,3806.460953
125.44182,500,3845.236656
870.76803,500,3941.164341
433.050969,500,3980.751196
-171.387276,500,4017.087163
786.384316,500,4056.136497
598.022121,500,4139.749478
526.959302,500,4171.828142
613.444335,500,4205.11344
83.957526,500,4240.722276
-146.315305,500,4317.492271
355.898321,500,4352.117234
666.213513,500,4384.19583
833.567908,500,4420.030938
447.512628,500,4497.731379
-142.164227,500,4536.979054
876.050006,500,4572.379006
-159.836908,500,4610.615664
1.115268,500,4702.080544
877.524292,500,4737.289063
544.258015,500,4774.593237
633.376825,500,4812.284016
-147.109282,500,4892.496978
-5.848768,500,4929.650312
-172.332728,500,4965.102755
494.866062,500,5000.527865
871.590869,500,5081.406083
648.775443,500,5118.3165
378.091903,500,5155.885742
173.225521,500,5192.279129
465.494155,500,5279.729473
-170.825316,500,5320.283186
304.450064,500,5361.886675
533.140815,500,5401.374731
860.822672,500,5492.305652
-50.333412,500,5534.154003
839.620139,500,5573.835114
-173.208295,500,5615.182733
-168.861365,500,5709.751806
345.843984,500,5750.075045
204.262409,500,5791.006063
721.162403,500,5832.428461
228.38411,500,5922.400827
718.712961,500,5963.620729
-131.449674,500,6004.686693
857.396551,500,6045.150022
316.871004,500,6136.089563
610.072135,500,6174.843402
-155.675511,500,6214.07164
513.623023,500,6256.089971
463.246584,500,6342.971394
252.80058,500,6383.897956
349.152684,500,6424.540191
-167.57848,500,6465.741892
587.176763,500,6561.144382
178.669788,500,6599.754423
306.046866,500,6637.970206
-144.6411,500,6677.881382
12.07205,500,6765.619388
568.319828,500,6805.068352
788.81017,500,6846.564045
503.716594,500,6886.488579
-175.143234,500,6981.314317
441.324183,500,7022.57349
490.083858,500,7060.594162
741.050363,500,7096.475464
527.451597,500,7183.358284
724.048463,500,7219.245976
815.443874,500,7254.101227
-172.44522,500,7289.282073
538.33138,500,7368.261438
435.226409,500,7403.607127
-140.18816,500,7437.033839
722.794647,500,7470.705833
319.509156,500,7546.63831
-130.076429,500,7581.102393
-132.933548,500,7620.342644
283.762973,500,7661.617615
874.599716,500,7757.818575
862.468297,500,7797.136977
618.843115,500,7834.580372
853.801573,500,7873.839639
333.765822,500,7969.668349
862.807167,500,8007.520576
860.142159,500,8043.973765
-156.825779,500,8084.566839
74.680558,500,8178.176482
-169.70516,500,8216.476988
386.685936,500,8255.225465
352.62788,500,8294.14153
198.493682,500,8388.194377
-173.753297,500,8428.911882
398.284111,500,8468.022315
-162.676014,500,8506.99426
808.136474,500,8595.840569
539.560103,500,8636.579201
-169.340638,500,8677.242552
436.161376,500,8717.221749
395.839091,500,8810.11952
-126.654082,500,8850.078153
830.998499,500,8892.06782
-36.110415,500,8932.579653
147.013887,500,9021.687959
-137.931996,500,9058.839147
539.111579,500,9097.769109
154.328214,500,9137.689886
207.631801,500,9232.96358
149.508021,500,9274.97067
-78.523133,500,9317.543577
-96.530038,500,9356.886341
192.339162,500,9450.426293
386.793566,500,9489.644898
868.886082,500,9526.438648
-140.62116,500,9563.692386
616.330423,500,9657.398014
-2.3869,500,9698.612927
58.957693,500,9740.072576
204.999999,500,9781.709868
601.426829,500,9877.712591
864.701538,500,9918.831467
857.95265,500,9958.388857
789.366488,500,9994.535693
5.328385,500,10077.901207
25.913147,500,10118.984787
548.222761,500,10159.319742
866.742451,500,10200.465618
-172.597679,500,10284.971153
865.581671,500,10319.628917
-171.908722,500,10355.0389
674.818708,500,10390.433783
-116.646728,500,10462.160981
821.537523,500,10495.868521
428.158585,500,10528.990249
71.664972,500,10562.247311
-87.107328,500,10640.216907
147.761908,500,10677.423468
602.647204,500,10717.27522
820.800003,500,10758.689714
289.659546,500,10848.310447
863.112368,500,10887.979934
840.615576,500,10929.437032
53.555015,500,10967.680218
863.323675,500,11053.603412
171.680538,500,11091.457592
120.417436,500,11133.56477
117.069877,500,11172.966208
-148.976627,500,11261.078653
839.420109,500,11302.806768
-71.238487,500,11342.522921
697.492691,500,11383.508924
681.018834,500,11477.814587
413.96596,500,11516.621593
874.332981,500,11553.32977
377.562628,500,11588.055328
656.85607,500,11680.830102
877.995976,500,11723.167866
612.391144,500,11762.62003
875.463178,500,11803.866715
875.233243,500,11899.696131
237.04273,500,11937.013072
270.717164,500,11974.899501
868.178719,500,12015.295634
488.510667,500,12101.14956
887.215986,500,12138.675997
342.430396,500,12178.152456
783.400884,500,12220.249908
865.764294,500,12313.744703
724.77925,500,12352.196627
865.665327,500,12389.264737
302.191875,500,12431.046683
468.592045,500,12523.660031
1.040773,500,12561.878624
205.864204,500,12600.135093
254.52293,500,12637.77898
707.396008,500,12723.959467
469.545876,500,12762.64227
-156.968212,500,12799.626014
-105.532116,500,12841.427275
278.934126,500,12936.047849
-148.305204,500,12977.334741
255.862815,500,13017.289644
276.74212,500,13059.545501
163.091897,500,13149.242856
-149.937312,500,13186.884976
589.682884,500,13222.678066
875.800829,500,13259.902609
100.252616,500,13348.286429
492.835142,500,13384.220848
873.961559,500,13420.443278
188.301184,500,13454.653122
492.254847,500,13534.719742
125.341584,500,13568.891132
630.14163,500,13602.569315
874.194808,500,13637.159887
438.244458,500,13711.13424
152.061391,500,13746.069762
467.194297,500,13783.71282
118.287987,500,13823.847268
477.575283,500,13920.858164
860.909769,500,13960.543137
-140.911963,500,14001.359863
809.416344,500,14041.841048
583.630717,500,14131.667557
857.695208,500,14173.523386
-109.72708,500,14211.749732
211.544616,500,14249.864888
336.806974,500,14336.517852
532.81451,500,14375.893961
438.995689,500,14415.304098
863.797332,500,14455.940812
-93.647953,500,14543.305242
-42.659059,500,14582.004898
286.68965,500,14623.178864
417.07776,500,14663.209309
844.633833,500,14756.666297
269.031877,500,14795.901569
13.844948,500,14832.671947
402.799016,500,14872.133961
785.711771,500,14955.628025
350.232439,500,14993.901438
326.532011,500,15034.935053
861.639897,500,15075.458153
667.83607,500,15170.278434
225.575485,500,15211.812235
841.587783,500,15251.881663
84.656139,500,15293.442345
539.791474,500,15379.999387
91.519864,500,15418.744569
852.628436,500,15455.918478
635.236222,500,15494.554136
757.463863,500,15585.825596
292.178081,500,15625.973009
402.753003,500,15668.012289
848.624989,500,15706.135778
796.972166,500,15799.322034
767.439019,500,15840.350482
648.561763,500,15881.854081
877.084471,500,15921.59796
711.994332,500,16009.691049
719.465638,500,16048.095848
873.371438,500,16083.720563
551.553937,500,16118.785144
562.872213,500,16213.69299
358.671003,500,16254.716968
375.005341,500,16294.628067
640.909502,500,16336.228144
858.671638,500,16424.917999
424.895631,500,16458.408483
873.285432,500,16491.121434
639.305036,500,16525.544392
787.65055,500,16596.207523
746.829222,500,16629.12531
707.383989,500,16661.112558
618.704884,500,16694.046696
807.606987,500,16769.367365
176.040521,500,16803.903075
35.933113,500,16838.976338
112.610572,500,16876.80824
768.352552,500,16970.891575
126.675987,500,17011.195739
