#{"t_start": 1780282055.6944475, "env_id": "None"}
r,l,t
127.494122,500,38.221965
-158.620858,500,73.052718
376.59764,500,107.613492
457.095931,500,140.909183
-161.652821,500,216.263526
84.832781,500,250.777521
170.665847,500,286.999382
502.624722,500,320.780417
543.157823,500,401.537261
708.228654,500,436.635396
162.150268,500,468.789118
714.362744,500,502.538577
722.915621,500,569.797814
617.5389,500,600.264616
228.717052,500,628.162505
-31.691666,500,656.438379
707.284844,500,723.31161
59.628984,500,753.414226
54.817169,500,782.910583
95.863673,500,813.841389
795.792353,500,881.195143
-158.408897,500,911.11374
30.220026,500,946.106099
399.085813,500,980.636602
644.45858,500,1060.643834
303.442137,500,1093.053224
289.885921,500,1126.433803
560.766746,500,1161.791361
760.051028,500,1242.009058
717.9556,500,1276.182461
-156.930435,500,1310.588169
281.39033,500,1346.509674
250.331597,500,1427.930263
661.91298,500,1463.194988
350.720996,500,1497.47315
232.401136,500,1529.059699
888.434621,500,1605.39011
670.423986,500,1640.09407
846.996826,500,1675.863703
-153.70619,500,1710.367565
845.928011,500,1791.090305
-62.23115,500,1825.422189
802.353222,500,1860.85856
-44.746707,500,1895.212648
-174.067676,500,1971.953192
553.892043,500,2005.147934
483.720087,500,2040.865034
850.902872,500,2076.800624
503.150561,500,2157.780301
-158.785624,500,2193.242149
777.738917,500,2226.218837
723.089122,500,2260.264674
614.611044,500,2337.357451
257.92524,500,2371.867572
868.065614,500,2406.638367
817.740438,500,2443.453512
375.134061,500,2525.935884
520.978227,500,2562.172525
859.485477,500,2596.973721
43.147934,500,2631.446001
129.452228,500,2706.46179
584.235153,500,2741.056638
830.206726,500,2774.913447
872.955035,500,2808.884242
516.466722,500,2889.697047
672.315659,500,2926.170251
766.603814,500,2960.088891
208.044175,500,2993.694875
193.5047,500,3070.97296
-158.594517,500,3106.205291
521.601552,500,3141.869448
160.836046,500,3176.416987
753.741149,500,3257.303447
629.978364,500,3291.77768
495.100715,500,3327.607705
851.551832,500,3361.792622
888.038326,500,3443.513725
792.593905,500,3477.070141
709.523692,500,3510.03688
750.517204,500,3543.906022
697.646058,500,3619.351868
696.155276,500,3649.854275
-146.592037,500,3678.761839
-57.275275,500,3708.242471
862.556423,500,3776.912644
756.149935,500,3807.386575
611.691062,500,3836.982275
-139.730802,500,3865.743378
-160.748819,500,3931.183782
755.790618,500,3960.505778
-140.676145,500,3990.766877
110.389344,500,4021.296274
801.92988,500,4103.188193
498.347707,500,4137.897577
339.173482,500,4172.604815
-144.845891,500,4207.628476
333.525168,500,4288.397336
367.00437,500,4320.757175
541.505091,500,4354.281692
238.823282,500,4388.970593
295.912311,500,4468.132766
-153.13584,500,4503.056068
461.455465,500,4538.927978
771.874918,500,4575.61642
89.258853,500,4655.681487
372.002561,500,4691.101021
-69.120415,500,4726.499879
796.146641,500,4759.857299
314.535154,500,4836.050772
742.369494,500,4870.762489
91.440304,500,4905.597629
448.780438,500,4940.933053
203.411857,500,5021.463518
640.547139,500,5058.1941
751.367866,500,5093.598614
366.848104,500,5128.291739
357.180177,500,5208.018567
135.221031,500,5241.87817
864.490467,500,5274.935664
831.068065,500,5310.519342
867.716392,500,5391.419664
125.672898,500,5425.743759
444.712423,500,5461.330235
799.874992,500,5496.667683
168.504298,500,5578.834119
347.182444,500,5613.513011
418.71844,500,5646.562009
549.648044,500,5680.0841
413.552207,500,5761.208453
114.910557,500,5796.083555
148.895918,500,5830.452126
227.999003,500,5865.607061
872.97123,500,5948.165553
492.164518,500,5984.168706
848.809807,500,6018.247049
666.84771,500,6052.324796
444.716702,500,6132.318368
835.255018,500,6166.545392
871.477798,500,6201.911549
422.773224,500,6235.761354
268.879881,500,6317.910399
183.805941,500,6353.001428
175.795786,500,6388.32297
850.433879,500,6420.942609
174.834463,500,6502.117557
-124.506585,500,6537.821671
-41.807153,500,6574.023793
-160.94064,500,6609.060005
-171.540286,500,6685.476814
756.878918,500,6718.941659
-152.935487,500,6748.923393
260.418125,500,6776.504821
160.526954,500,6842.691724
857.752395,500,6872.144485
864.179398,500,6902.040398
688.537098,500,6931.599911
869.476669,500,6999.998415
874.752184,500,7029.523587
-66.746815,500,7059.240319
480.286205,500,7088.736726
838.525707,500,7162.060819
652.357249,500,7198.084568
861.424551,500,7232.389325
503.913827,500,7269.152033
250.237022,500,7350.691496
372.008287,500,7385.462718
176.768825,500,7420.963698
329.420518,500,7457.045559
207.947492,500,7537.596735
860.337971,500,7569.540881
510.015667,500,7602.311913
131.759042,500,7636.998113
820.075027,500,7718.378927
560.167632,500,7752.294905
261.822628,500,7787.09568
736.773231,500,7822.534678
801.403752,500,7903.493994
879.027264,500,7938.995005
-79.85707,500,7971.140187
651.051216,500,8004.048265
847.604401,500,8083.699528
859.14113,500,8118.625439
864.387878,500,8153.430203
848.107103,500,8189.595177
135.590473,500,8269.095866
229.699784,500,8305.516973
119.811957,500,8339.738859
242.540088,500,8376.486851
808.809905,500,8452.591281
525.251287,500,8488.297955
77.637479,500,8522.420938
232.623296,500,8556.888987
245.295262,500,8637.383749
333.978226,500,8672.21903
649.584831,500,8707.001392
127.335292,500,8740.898914
713.851633,500,8817.873888
248.032553,500,8850.311328
871.18779,500,8885.247675
299.093599,500,8920.300705
39.724971,500,8999.731012
651.931891,500,9035.749515
157.486978,500,9072.112601
711.254492,500,9105.918666
449.552078,500,9185.939116
325.81892,500,9222.026712
704.090211,500,9256.491009
332.313903,500,9288.745158
132.343576,500,9366.507399
830.737829,500,9401.287872
721.463683,500,9437.36817
879.126794,500,9472.694728
856.948621,500,9551.693411
206.34118,500,9587.341814
460.347259,500,9622.408551
680.668104,500,9658.749348
355.163056,500,9732.178868
103.861822,500,9764.720305
659.184153,500,9797.772341
333.641023,500,9828.298747
782.990546,500,9893.94056
866.663593,500,9924.499491
857.869682,500,9954.715008
766.205717,500,9985.053534
594.553014,500,10049.630675
542.264754,500,10079.694418
332.526177,500,10109.576586
846.859858,500,10138.056996
378.429924,500,10206.488767
767.561997,500,10241.176954
736.294511,500,10277.525381
201.392993,500,10312.972457
838.464963,500,10394.907026
847.578504,500,10429.396675
238.912296,500,10464.766434
785.868454,500,10498.174482
499.452577,500,10575.130226
562.245497,500,10609.746564
261.294738,500,10644.680287
827.223236,500,10680.390331
167.08651,500,10761.708439
872.451528,500,10797.815439
169.149444,500,10834.154177
770.618952,500,10868.32585
770.044237,500,10945.463671
868.838233,500,10980.72676
817.05725,500,11015.533762
98.663318,500,11050.898719
-3.065737,500,11131.429865
422.003804,500,11166.067147
799.491213,500,11202.587474
885.951903,500,11235.132322
511.224413,500,11314.405904
207.26926,500,11349.619992
152.856717,500,11384.095322
175.190506,500,11420.042595
279.811323,500,11502.86271
240.34118,500,11538.284856
843.510578,500,11573.015873
132.977304,500,11607.730896
380.531957,500,11685.367352
-143.929788,500,11720.94535
884.818478,500,11755.081232
-136.889688,500,11789.928667
453.724037,500,11873.708517
693.966947,500,11909.69975
387.164087,500,11944.315237
378.833,500,11980.47384
281.406176,500,12059.824395
449.48457,500,12093.774764
855.943077,500,12127.824642
874.257864,500,12162.166663
128.168926,500,12237.526433
255.413129,500,12271.404594
317.265128,500,12304.955361
855.432629,500,12338.955983
219.440352,500,12412.457804
868.185458,500,12446.607125
849.855077,500,12477.738333
161.253544,500,12508.808411
221.96031,500,12583.603584
477.300621,500,12615.959333
582.484027,500,12650.936995
859.063938,500,12684.590891
102.43671,500,12757.364672
84.241158,500,12786.418136
649.940896,500,12818.854767
297.520364,500,12847.649554
304.202613,500,12906.930563
237.758949,500,12935.313735
140.461847,500,12964.491672
465.301682,500,12993.670209
206.119531,500,13052.884552
131.657384,500,13081.063307
170.552255,500,13109.940578
559.961728,500,13138.747854
265.76872,500,13199.076921
612.653254,500,13233.345164
835.572947,500,13267.454453
298.746641,500,13299.240832
829.494777,500,13368.167419
-164.667711,500,13400.4133
620.58326,500,13434.370272
350.972504,500,13469.055904
878.675339,500,13540.980735
626.648233,500,13575.376009
-36.240937,500,13608.425374
641.376673,500,13641.643637
533.374588,500,13713.494883
90.902477,500,13747.023374
869.099768,500,13777.708724
806.370953,500,13810.220512
233.803383,500,13892.06511
283.622923,500,13929.198152
-52.000943,500,13964.81933
266.007841,500,14000.31391
288.613881,500,14080.536963
267.512972,500,14116.688275
736.420947,500,14152.78866
52.349337,500,14185.202332
292.579871,500,14261.187527
828.492808,500,14297.303636
261.102897,500,14334.954515
258.499393,500,14369.375855
363.786909,500,14448.451002
858.700746,500,14485.300685
330.030051,500,14519.813804
352.101585,500,14554.315772
491.729428,500,14628.293645
486.029769,500,14662.565611
603.780616,500,14698.27233
824.469392,500,14734.678235
-42.978373,500,14814.715584
532.714936,500,14849.989719
320.730798,500,14886.133297
626.135,500,14921.394685
-125.986538,500,14998.601203
-92.579229,500,15032.106474
501.433709,500,15066.78713
-154.693626,500,15102.51951
322.170369,500,15183.696317
508.829044,500,15218.153652
812.261901,500,15254.571645
-16.838828,500,15290.869865
208.872727,500,15368.760307
253.044428,500,15402.39173
-155.518912,500,15438.674101
