#{"t_start": 1780282057.0869737, "env_id": "None"}
r,l,t
-162.514142,500,36.829821
-167.37434,500,71.660394
-163.116701,500,106.221244
-119.583111,500,139.517018
-107.704035,500,214.871299
-163.479401,500,249.385237
-10.960996,500,285.60748
191.917427,500,319.388597
-134.949723,500,400.145144
554.110586,500,435.242467
873.69929,500,467.396852
115.016487,500,501.146755
407.998606,500,568.406862
699.875649,500,598.873885
776.820644,500,626.770889
299.535332,500,655.047419
757.408984,500,721.921701
-28.903034,500,752.022973
719.748731,500,781.519284
802.063933,500,812.450277
222.360731,500,879.804315
673.972551,500,909.722572
885.533351,500,944.713973
747.859217,500,979.247031
97.261277,500,1059.251549
414.068043,500,1091.660844
167.734736,500,1125.041936
850.118833,500,1160.398354
510.883259,500,1240.616853
-31.7533,500,1274.79039
370.642967,500,1309.196136
680.257647,500,1345.120301
692.091389,500,1426.536629
135.032576,500,1461.803106
859.906623,500,1496.084098
604.112635,500,1527.667155
280.057808,500,1604.001209
120.886212,500,1638.702028
876.538015,500,1674.471652
243.067973,500,1708.976171
867.051426,500,1789.698129
477.761749,500,1824.030154
85.3321,500,1859.468796
159.482205,500,1893.819712
524.945693,500,1970.563388
286.354494,500,2003.755761
533.71281,500,2039.477804
809.815404,500,2075.408839
385.68415,500,2156.388232
-162.558938,500,2191.849972
-165.187011,500,2224.830091
159.156282,500,2258.871999
364.201284,500,2335.96512
211.360895,500,2370.475832
576.113341,500,2405.245382
-158.58965,500,2442.062216
-157.405348,500,2524.546899
85.55566,500,2560.778829
777.548833,500,2595.58141
770.061687,500,2630.053682
678.862851,500,2705.070079
191.374043,500,2739.664428
308.935093,500,2773.521266
219.704734,500,2807.490529
579.361093,500,2888.30555
-173.694541,500,2924.779784
406.081487,500,2958.699358
412.661829,500,2992.30199
689.409767,500,3069.582964
401.404468,500,3104.815709
865.688683,500,3140.476801
130.631696,500,3175.025296
106.272018,500,3255.913381
-143.866952,500,3290.386188
232.618777,500,3326.215483
232.712422,500,3360.401146
391.392052,500,3442.122789
45.570751,500,3475.680666
138.422505,500,3508.64483
-174.494623,500,3542.513834
782.026433,500,3617.959764
630.649416,500,3648.462243
408.3633,500,3677.369765
882.93262,500,3706.850439
325.456061,500,3775.520088
804.622002,500,3805.994372
837.906905,500,3835.590234
864.970339,500,3864.350579
835.467333,500,3929.79248
-160.060754,500,3959.11357
668.770713,500,3989.377653
613.045341,500,4019.904392
747.93008,500,4101.796076
91.023823,500,4136.503723
110.427796,500,4171.21283
874.373773,500,4206.237725
863.605062,500,4287.00508
403.103705,500,4319.365951
865.444983,500,4352.889642
480.524086,500,4387.579615
448.692389,500,4466.74099
351.63041,500,4501.663847
857.923316,500,4537.534566
739.949677,500,4574.223615
23.817529,500,4654.289283
881.092967,500,4689.708867
-140.784575,500,4725.107829
516.22929,500,4758.465559
350.711997,500,4834.658336
743.847634,500,4869.369479
880.140628,500,4904.206355
96.100271,500,4939.543293
455.934852,500,5020.072024
489.966544,500,5056.801352
872.810271,500,5092.206415
718.573937,500,5126.899134
72.491431,500,5206.628806
260.075227,500,5240.487025
282.479826,500,5273.542238
792.949793,500,5309.126924
117.45397,500,5390.027301
117.592886,500,5424.352395
120.319654,500,5459.935877
854.44919,500,5495.276983
822.032261,500,5577.443723
407.399881,500,5612.123592
820.378163,500,5645.169549
213.345639,500,5678.690956
258.219994,500,5759.816712
121.838957,500,5794.691336
123.05924,500,5829.060735
817.972632,500,5864.215024
200.169244,500,5946.778518
101.22722,500,5982.778992
810.433786,500,6016.854734
465.895598,500,6050.933011
126.565521,500,6130.92456
779.497965,500,6165.153384
886.318626,500,6200.518642
524.061528,500,6234.369567
148.2357,500,6316.519154
745.454934,500,6351.610961
705.752901,500,6386.931776
556.944094,500,6419.550692
352.425409,500,6500.724299
278.988603,500,6536.428534
797.684694,500,6572.629308
-140.571713,500,6607.667704
872.319386,500,6684.082675
-140.37924,500,6717.551268
597.707973,500,6747.53411
466.636458,500,6775.11284
582.959994,500,6841.300572
312.256645,500,6870.752838
873.901352,500,6900.651445
-102.606441,500,6930.208666
368.156952,500,6998.605979
211.164221,500,7028.132417
171.263151,500,7057.849534
493.31774,500,7087.34556
316.808922,500,7160.668915
185.870212,500,7196.692215
394.453389,500,7230.998684
110.234948,500,7267.758405
858.26531,500,7349.299392
352.785641,500,7384.070121
702.075091,500,7419.573755
177.765254,500,7455.653322
203.820201,500,7536.204942
285.41951,500,7568.148641
182.413561,500,7600.919869
868.133154,500,7635.605624
475.516607,500,7716.986208
48.552536,500,7750.900873
780.415902,500,7785.70431
247.205484,500,7821.140321
854.351387,500,7902.101765
151.024957,500,7937.602706
826.390716,500,7969.74805
774.24562,500,8002.654958
254.247273,500,8082.307137
162.860854,500,8117.233353
192.075527,500,8152.037937
161.295917,500,8188.202026
50.032058,500,8267.707999
338.417389,500,8304.124907
456.871835,500,8338.346421
871.254232,500,8375.097226
196.658112,500,8451.203766
383.898416,500,8486.905715
658.786938,500,8521.028463
228.839318,500,8555.496686
869.549189,500,8635.993935
845.886013,500,8670.826818
758.981766,500,8705.610041
321.753869,500,8739.508378
584.842142,500,8816.481472
860.222409,500,8848.921722
859.370226,500,8883.855565
728.323122,500,8918.908125
-93.878481,500,8998.339505
263.818189,500,9034.357749
189.515824,500,9070.72155
148.070284,500,9104.526657
172.585587,500,9184.546563
2.359192,500,9220.637898
368.861906,500,9255.099641
866.119304,500,9287.353761
327.019311,500,9365.114745
624.065782,500,9399.897487
224.67037,500,9435.978142
510.739996,500,9471.301362
149.457061,500,9550.30114
815.747015,500,9585.950102
371.931896,500,9621.016094
391.527911,500,9657.358928
879.129063,500,9730.786459
349.552169,500,9763.330768
86.66013,500,9796.380414
240.84778,500,9826.908076
-173.171812,500,9892.547266
765.181527,500,9923.108257
400.429497,500,9953.323678
877.186104,500,9983.662647
-67.823646,500,10048.237341
-88.986114,500,10078.301989
314.656494,500,10108.184948
294.415687,500,10136.667351
742.833235,500,10205.096053
369.157429,500,10239.784665
280.488049,500,10276.135497
-7.975466,500,10311.580514
267.15452,500,10393.515146
868.740768,500,10428.004572
204.246079,500,10463.374144
739.449365,500,10496.780669
300.547751,500,10573.740408
864.514889,500,10608.354292
838.98495,500,10643.287702
365.74782,500,10678.998437
193.21512,500,10760.317184
851.617076,500,10796.422739
817.091893,500,10832.761035
365.741227,500,10866.934639
427.34676,500,10944.07691
494.134919,500,10979.334393
837.305598,500,11014.141704
337.083791,500,11049.506148
113.70935,500,11130.040578
421.142463,500,11164.675832
222.248225,500,11201.194639
801.917909,500,11233.740587
282.361783,500,11313.015709
863.54508,500,11348.229398
735.089727,500,11382.703544
39.897679,500,11418.651017
-15.664982,500,11501.47082
-117.52339,500,11536.893007
760.699328,500,11571.623847
278.501667,500,11606.339672
188.178511,500,11683.976629
873.789597,500,11719.555855
-173.796373,500,11753.68928
726.594458,500,11788.535146
596.3683,500,11872.319681
564.55645,500,11908.310373
692.926183,500,11942.923478
865.417415,500,11979.083839
-165.63284,500,12058.432978
773.530105,500,12092.382901
772.555156,500,12126.432531
326.602374,500,12160.774591
-161.260953,500,12236.133843
-155.38281,500,12270.012391
862.429049,500,12303.563331
460.394236,500,12337.563719
713.69271,500,12411.065178
874.434554,500,12445.216362
856.986274,500,12476.346091
826.19209,500,12507.416433
112.436811,500,12582.2114
796.149986,500,12614.567012
819.675171,500,12649.543827
809.564972,500,12683.198821
5.222759,500,12755.973011
210.386859,500,12785.027153
873.428092,500,12817.464965
517.56037,500,12846.257558
815.270044,500,12905.538763
629.374823,500,12933.922331
194.723884,500,12963.100821
116.282541,500,12992.277639
402.48075,500,13051.494314
859.581193,500,13079.670463
176.974674,500,13108.548953
877.551703,500,13137.355622
870.61117,500,13197.684847
90.971725,500,13231.953475
203.374399,500,13266.063231
764.532254,500,13297.846316
770.675703,500,13366.775753
807.773676,500,13399.02089
372.118132,500,13432.976214
812.227544,500,13467.665194
249.577426,500,13539.5894
849.962547,500,13573.983887
201.51004,500,13607.03305
123.222471,500,13640.25357
804.46399,500,13712.103765
880.509058,500,13745.631101
257.102194,500,13776.316262
160.026634,500,13808.828545
428.374917,500,13890.675327
410.501329,500,13927.808345
352.434469,500,13963.428131
570.99123,500,13998.921462
504.13688,500,14079.145201
205.568263,500,14115.297122
544.605429,500,14151.396663
222.607249,500,14183.810156
665.085569,500,14259.79502
182.602422,500,14295.912385
820.602066,500,14333.565026
854.416051,500,14367.983979
798.609398,500,14447.059005
516.152144,500,14483.907062
793.117724,500,14518.41996
859.95056,500,14552.923326
789.60055,500,14626.901214
-138.172395,500,14661.173857
168.873772,500,14696.879241
875.548921,500,14733.28787
765.434443,500,14813.324699
873.445465,500,14848.599874
-86.052898,500,14884.740107
871.780651,500,14920.002445
167.376227,500,14997.210002
89.737593,500,15030.715982
576.596778,500,15065.395095
433.79674,500,15101.128983
877.1935,500,15182.304483
92.66018,500,15216.766268
