#{"t_start": 1780282056.6576831, "env_id": "None"}
r,l,t
-46.451269,500,37.259052
-168.333548,500,72.089872
447.774372,500,106.65027
575.059938,500,139.94631
331.454498,500,215.300651
-16.986703,500,249.814559
406.176586,500,286.036692
817.235745,500,319.817765
266.151165,500,400.574489
319.849934,500,435.671612
869.803237,500,467.826074
366.509813,500,501.575912
717.584945,500,568.83604
480.52136,500,599.303288
575.932947,500,627.199975
372.870354,500,655.476591
581.297565,500,722.351139
-137.701921,500,752.451465
749.801499,500,781.947523
382.104628,500,812.879498
594.438866,500,880.233557
709.742581,500,910.151388
417.77957,500,945.143869
291.227677,500,979.674208
33.552625,500,1059.682125
637.532041,500,1092.089983
817.526593,500,1125.471154
692.707413,500,1160.828366
154.959124,500,1241.046109
75.064525,500,1275.219292
803.890372,500,1309.624962
41.714998,500,1345.549281
-165.468637,500,1426.966545
-141.720757,500,1462.232241
186.859436,500,1496.512673
121.90243,500,1528.097051
479.292547,500,1604.429847
-151.247682,500,1639.131472
413.642679,500,1674.901058
120.289065,500,1709.405453
210.855107,500,1790.127387
857.603683,500,1824.45918
872.598603,500,1859.898087
814.45375,500,1894.248942
293.966253,500,1970.992678
320.393208,500,2004.187558
-170.153571,500,2039.904398
704.750679,500,2075.838032
538.365597,500,2156.817522
172.65991,500,2192.279486
-162.986803,500,2225.258963
875.501427,500,2259.301096
-153.454666,500,2336.394418
213.45317,500,2370.905039
572.991064,500,2405.675466
-136.592558,500,2442.491886
-174.373449,500,2524.974578
611.068285,500,2561.209553
234.28796,500,2596.010651
794.16356,500,2630.483015
22.327129,500,2705.498651
486.020855,500,2740.093651
-107.069091,500,2773.950503
506.617089,500,2807.920101
-171.247523,500,2888.73467
857.122375,500,2925.209297
183.079334,500,2959.128648
869.715175,500,2992.731013
839.433877,500,3070.010422
870.069323,500,3105.244998
363.45675,500,3140.906157
875.735334,500,3175.45467
340.914222,500,3256.342757
872.704156,500,3290.815675
19.473806,500,3326.644623
852.061049,500,3360.830094
437.74107,500,3442.553375
380.399829,500,3476.109905
60.938041,500,3509.07429
878.367304,500,3542.944538
784.070493,500,3618.388993
349.652451,500,3648.89151
376.248777,500,3677.79907
699.047782,500,3707.279644
880.675761,500,3775.94939
443.58359,500,3806.422692
323.781072,500,3836.019265
147.805623,500,3864.780107
-146.405655,500,3930.221418
476.657026,500,3959.542778
632.528258,500,3989.806355
651.755875,500,4020.33356
693.319897,500,4102.225324
7.790066,500,4136.932508
662.092417,500,4171.642245
-135.134297,500,4206.666763
252.586992,500,4287.434423
854.363409,500,4319.795271
624.873797,500,4353.318906
684.242455,500,4388.007674
-155.768707,500,4467.169937
342.964669,500,4502.093225
168.063375,500,4537.96473
770.0244,500,4574.65288
428.036449,500,4654.718954
744.165874,500,4690.137755
303.806699,500,4725.538656
125.202482,500,4758.894708
710.113905,500,4835.087569
83.452889,500,4869.799471
375.866268,500,4904.635571
365.731507,500,4939.972495
840.218791,500,5020.499413
510.08209,500,5057.230776
559.593286,500,5092.636568
230.002275,500,5127.330035
193.566874,500,5207.056797
365.282457,500,5240.916215
335.619461,500,5273.973796
857.629004,500,5309.556175
489.447087,500,5390.456153
562.785495,500,5424.781543
116.974446,500,5460.366165
732.612566,500,5495.706182
379.474957,500,5577.871425
507.51659,500,5612.552539
137.893899,500,5645.598787
863.801434,500,5679.121192
372.035435,500,5760.246126
218.578711,500,5795.120698
813.119839,500,5829.490299
48.254892,500,5864.644089
724.190881,500,5947.207769
253.794192,500,5983.207923
769.892793,500,6017.283799
179.846945,500,6051.362204
245.392603,500,6131.35386
617.362926,500,6165.580547
421.945703,500,6200.947826
695.593333,500,6234.798409
412.019928,500,6316.947337
682.209709,500,6352.040213
856.149962,500,6387.361007
535.508083,500,6419.979481
831.643961,500,6501.153934
879.798387,500,6536.858653
359.819852,500,6573.058135
-143.218752,500,6608.096927
411.389539,500,6684.512148
371.630326,500,6717.980432
-171.733903,500,6747.963273
792.937617,500,6775.541109
366.877639,500,6841.729757
248.237151,500,6871.182374
-6.837273,500,6901.080736
-64.452465,500,6930.637848
436.860297,500,6999.036163
549.507995,500,7028.561631
488.022851,500,7058.277545
709.389128,500,7087.774111
159.774047,500,7161.097924
709.350666,500,7197.121548
718.575282,500,7231.427974
-69.238229,500,7268.188642
452.359141,500,7349.727524
27.74552,500,7384.499241
795.744481,500,7420.000804
560.8356,500,7456.082548
188.511506,500,7536.633942
311.735665,500,7568.577798
751.068709,500,7601.348826
188.167966,500,7636.036625
864.096556,500,7717.416163
154.161392,500,7751.330301
111.010691,500,7786.133479
828.695994,500,7821.569499
388.832163,500,7902.53118
135.385581,500,7938.031943
827.680176,500,7970.177121
581.769514,500,8003.084962
190.666662,500,8082.73637
293.896005,500,8117.662545
237.989874,500,8152.467155
97.728405,500,8188.631068
10.255912,500,8268.136228
74.734432,500,8304.554107
862.290787,500,8338.778006
254.327976,500,8375.525883
-28.180728,500,8451.631074
612.463222,500,8487.334342
873.092374,500,8521.458091
1.949185,500,8555.926112
872.478598,500,8636.422753
275.00885,500,8671.256029
300.949758,500,8706.038262
177.602543,500,8739.937593
616.007304,500,8816.910772
