#{"t_start": 1780269632.8890798, "env_id": "None"}
r,l,t
-98.181585,500,26.171429
423.428152,500,48.739431
529.069074,500,72.709592
795.388965,500,96.741296
862.837421,500,145.493076
-166.558747,500,169.936918
871.237244,500,193.337797
883.54136,500,217.225959
325.965273,500,265.353238
870.899944,500,290.191655
818.695813,500,314.835752
879.687898,500,337.90349
-134.229456,500,386.232984
-157.841986,500,411.356242
-149.066514,500,436.166409
-156.270867,500,461.321663
461.947425,500,513.464757
855.325094,500,538.565918
882.680376,500,563.982616
882.542073,500,587.814754
-146.890161,500,640.291211
-156.02114,500,665.168998
843.208259,500,690.117687
881.142893,500,715.097765
883.329341,500,769.681738
-151.922806,500,795.291408
612.114241,500,820.340021
847.949779,500,845.891559
678.645009,500,898.329466
883.727875,500,923.606963
881.619,500,948.819245
881.399004,500,974.684045
748.952132,500,1026.409486
806.619997,500,1052.301374
812.822856,500,1077.785022
882.365413,500,1102.513563
791.775147,500,1154.245772
882.61509,500,1179.105728
772.472796,500,1204.153738
881.1849,500,1230.021918
815.327737,500,1283.445007
770.27993,500,1308.915101
801.638542,500,1334.79148
798.982871,500,1360.223639
808.71652,500,1415.81654
757.489789,500,1441.214514
811.532876,500,1466.795819
880.285314,500,1491.488105
830.007162,500,1544.89973
835.283944,500,1570.733526
878.760277,500,1595.582345
884.365189,500,1621.210954
770.901849,500,1675.860634
760.858416,500,1701.490569
813.31631,500,1727.288919
769.641663,500,1752.224552
882.810355,500,1804.014653
806.842461,500,1829.122643
883.49668,500,1853.91097
826.945394,500,1879.980935
783.406979,500,1934.471397
761.647959,500,1960.563162
884.554853,500,1985.363628
885.308085,500,2010.700288
838.748125,500,2062.509999
883.796147,500,2087.281161
810.454376,500,2111.616503
849.652776,500,2136.274626
885.373262,500,2186.883933
883.271417,500,2211.858837
817.336114,500,2236.707153
511.493824,500,2261.75092
814.54586,500,2313.430254
881.02119,500,2337.987883
835.29513,500,2362.581812
883.512034,500,2387.48132
840.490352,500,2439.170099
878.450744,500,2463.969573
885.123075,500,2488.980024
884.378286,500,2514.086559
885.02696,500,2566.447283
831.53811,500,2591.119773
885.215322,500,2616.335058
830.2262,500,2641.672513
884.766444,500,2693.422066
808.274191,500,2718.301838
823.468457,500,2742.68623
879.358181,500,2766.895296
885.25822,500,2819.212968
768.651791,500,2843.926824
884.933466,500,2869.429417
882.881297,500,2894.382384
882.258157,500,2945.919728
881.809764,500,2970.945827
883.538883,500,2995.378503
817.233999,500,3020.297424
851.063747,500,3071.736504
806.148588,500,3096.353651
874.948892,500,3120.646139
840.815513,500,3145.385703
878.614442,500,3196.561263
884.925272,500,3221.557018
884.674188,500,3246.778704
768.86662,500,3272.301268
762.29908,500,3323.844301
885.278716,500,3348.545825
884.594244,500,3373.895067
775.810351,500,3398.850857
781.439953,500,3450.495522
883.090063,500,3474.699334
885.098867,500,3499.459184
885.220239,500,3524.555255
785.100775,500,3576.069306
811.536299,500,3601.402132
879.710871,500,3626.390881
883.790454,500,3650.531045
882.626049,500,3702.682735
884.185718,500,3727.016642
831.515377,500,3751.681962
885.2576,500,3777.129705
835.029215,500,3829.158238
885.056633,500,3854.119802
