#{"t_start": 1780269632.1913714, "env_id": "None"}
r,l,t
143.964801,500,26.867798
528.524859,500,49.436793
864.374348,500,73.407014
818.506439,500,97.438565
665.314102,500,146.19046
878.912082,500,170.63441
-158.248768,500,194.035212
732.026592,500,217.9217
852.425502,500,266.050725
879.605041,500,290.889383
477.533807,500,315.53306
880.897879,500,338.600783
-143.546891,500,386.929563
-154.279782,500,412.053746
877.776214,500,436.863539
816.339723,500,462.019246
805.95687,500,514.162094
833.010973,500,539.263605
879.985984,500,564.680279
881.048181,500,588.512015
879.089515,500,640.988611
880.820243,500,665.866226
448.303527,500,690.815045
856.086704,500,715.795259
880.076427,500,770.3792
882.898,500,795.988615
-150.808786,500,821.037444
879.583563,500,846.589051
874.233522,500,899.026575
881.347701,500,924.304438
883.654413,500,949.516662
733.330789,500,975.381583
854.99563,500,1027.106591
788.708012,500,1052.998871
797.064319,500,1078.482438
790.381401,500,1103.211044
871.280961,500,1154.943245
795.079094,500,1179.803109
619.560494,500,1204.849602
805.075934,500,1230.719304
882.239376,500,1284.14241
884.595188,500,1309.612585
797.27611,500,1335.488995
848.484361,500,1360.922057
881.778669,500,1416.514173
813.507342,500,1441.911836
870.96111,500,1467.493462
880.159596,500,1492.184577
882.773824,500,1545.596094
881.96121,500,1571.430159
846.758477,500,1596.279633
882.104781,500,1621.908542
883.716217,500,1676.558025
800.080629,500,1702.187989
836.590142,500,1727.985013
785.069396,500,1752.921912
842.846508,500,1804.712238
884.78186,500,1829.820047
884.638471,500,1854.607479
884.500352,500,1880.679193
884.23298,500,1935.16791
791.865279,500,1961.261165
773.521063,500,1986.060211
884.248998,500,2011.397803
797.225348,500,2063.207477
883.867799,500,2087.978608
883.970409,500,2112.313912
846.840124,500,2136.972129
809.267253,500,2187.581443
850.821381,500,2212.556308
743.268723,500,2237.404826
846.60749,500,2262.448374
833.719934,500,2314.12778
886.182824,500,2338.685295
884.358723,500,2363.279356
880.569761,500,2388.178909
884.84248,500,2439.86745
884.45939,500,2464.667134
884.765423,500,2489.67609
810.103215,500,2514.784069
868.573586,500,2567.143859
884.893627,500,2591.817263
762.310762,500,2617.032545
885.147839,500,2642.369851
883.571428,500,2694.119401
794.738319,500,2718.999228
884.667963,500,2743.383535
776.34297,500,2767.592909
884.605802,500,2819.910463
884.946305,500,2844.623394
884.811149,500,2870.126953
730.578138,500,2895.080063
870.691211,500,2946.616215
756.54612,500,2971.643394
775.096653,500,2996.076047
884.322955,500,3020.995001
884.160264,500,3072.434265
847.365125,500,3097.050909
884.190618,500,3121.343619
884.748299,500,3146.083208
728.641959,500,3197.258981
816.346103,500,3222.254417
804.93999,500,3247.475385
834.616508,500,3272.998742
847.569215,500,3324.541759
837.901308,500,3349.243675
804.660465,500,3374.592354
869.101418,500,3399.54829
884.590025,500,3451.193686
879.620504,500,3475.396754
880.358009,500,3500.156734
883.84754,500,3525.253112
762.224699,500,3576.767688
674.227569,500,3602.099675
807.811151,500,3627.088391
882.797283,500,3651.22625
822.518938,500,3703.380105
881.996901,500,3727.714106
874.738033,500,3752.379549
813.400393,500,3777.827289
885.218304,500,3829.855619
785.726373,500,3854.817346
820.578821,500,3879.13746
841.160959,500,3903.962442
798.672763,500,3956.279732
788.109703,500,3981.213191
818.024958,500,4006.592373
856.572946,500,4031.400506
872.020472,500,4082.623702
808.711061,500,4107.597775
883.620003,500,4132.014107
810.745793,500,4156.464138
882.081658,500,4206.604381
804.01997,500,4231.081077
884.770106,500,4256.272243
824.347449,500,4280.885851
884.892524,500,4331.903879
813.745881,500,4357.123735
819.268519,500,4381.416419
885.108664,500,4406.35911
882.988171,500,4457.528688
876.880399,500,4482.618267
870.04163,500,4508.130249
882.818618,500,4532.265772
878.462717,500,4582.021226
791.651415,500,4606.98761
884.928472,500,4632.220299
825.721,500,4657.15505
883.796091,500,4709.363718
787.850506,500,4734.394842
884.456644,500,4759.456548
884.594618,500,4783.46354
820.090587,500,4835.389938
884.719122,500,4860.52174
884.983047,500,4885.28605
883.559496,500,4909.711969
885.010177,500,4959.547328
809.722518,500,4984.580848
825.906659,500,5009.683743
884.581013,500,5034.332553
853.695938,500,5087.479754
885.406025,500,5111.888542
796.155525,500,5136.644448
778.613152,500,5162.237585
883.993693,500,5214.618463
884.016024,500,5240.195209
805.428043,500,5264.177512
884.592211,500,5288.344126
842.460446,500,5342.096527
795.727054,500,5366.328332
832.529708,500,5391.459445
846.754916,500,5416.769999
884.56567,500,5468.629624
805.928861,500,5494.127977
795.613629,500,5519.015285
884.473197,500,5543.50291
833.983684,500,5595.974925
808.051831,500,5619.921895
871.638194,500,5645.001092
884.497235,500,5670.303239
858.267065,500,5722.483366
883.558736,500,5747.928325
778.97577,500,5772.783307
787.025929,500,5797.517015
823.042595,500,5854.925032
836.81273,500,5879.689443
883.928636,500,5904.815082
795.62762,500,5929.491854
811.810236,500,5985.237765
883.278477,500,6010.372265
728.403037,500,6034.955142
796.33267,500,6060.355046
826.85569,500,6117.652149
820.754708,500,6142.21396
882.671904,500,6166.902831
